Equipe,JO,Min,Pts,3P,2P,LL,RT,RO,RD,AS,ER,IA%,PTS,3PC,3PT,3P%,2PC,2PT,2P%,LLC,LLT,LL%,EN,BR,B/E,TO,FC,T/FC,ET,VI,EF
Sesi Franca,1,0.00,100.00,33.00,44.00,23.00,39.00,10.00,29.00,18.00,17.00,1.06,100.00,11.00,28.00,39.29,22.00,37.00,59.46,23.00,26.00,88.46,2.00,6.00,0.35,1.00,23.00,0.04,17.00,5.00,112.00
São Paulo,1,0.00,92.00,54.00,26.00,12.00,32.00,9.00,23.00,15.00,13.00,1.15,92.00,18.00,38.00,47.37,13.00,26.00,50.00,12.00,20.00,60.00,0.00,7.00,0.54,0.00,28.00,0.00,13.00,1.00,92.00
Minas,2,0.00,91.50,46.50,32.00,13.00,40.50,10.50,30.00,26.50,11.50,2.30,91.50,15.50,34.00,45.59,16.00,29.50,54.24,13.00,17.00,76.47,0.50,4.00,0.35,3.50,20.50,0.17,11.50,2.00,118.50
Corinthians,1,0.00,84.00,24.00,48.00,12.00,47.00,15.00,32.00,17.00,16.00,1.06,84.00,8.00,31.00,25.81,24.00,39.00,61.54,12.00,17.00,70.59,0.00,7.00,0.44,2.00,21.00,0.10,16.00,2.00,98.00
Flamengo,2,0.00,77.00,22.50,40.00,14.50,37.00,13.00,24.00,15.50,10.50,1.48,77.00,7.50,30.00,25.00,20.00,33.50,59.70,14.50,19.00,76.32,1.50,5.50,0.52,1.50,15.00,0.10,10.50,2.50,85.50
Botafogo,1,0.00,76.00,42.00,24.00,10.00,32.00,11.00,21.00,14.00,8.00,1.75,76.00,14.00,39.00,35.90,12.00,31.00,38.71,10.00,16.00,62.50,0.00,8.00,1.00,2.00,17.00,0.12,8.00,1.00,74.00
BRB/Brasília,1,0.00,72.00,18.00,40.00,14.00,35.00,9.00,26.00,11.00,16.00,0.69,72.00,6.00,21.00,28.57,20.00,43.00,46.51,14.00,21.00,66.67,1.00,9.00,0.56,0.00,19.00,0.00,16.00,6.00,66.00
Pato Basquete,1,0.00,71.00,33.00,36.00,2.00,35.00,10.00,25.00,20.00,12.00,1.67,71.00,11.00,32.00,34.38,18.00,34.00,52.94,2.00,4.00,50.00,1.00,5.00,0.42,1.00,15.00,0.07,12.00,3.00,81.00
Pinheiros,1,0.00,69.00,30.00,32.00,7.00,49.00,8.00,41.00,23.00,29.00,0.79,69.00,10.00,24.00,41.67,16.00,32.00,50.00,7.00,10.00,70.00,1.00,7.00,0.24,3.00,20.00,0.15,29.00,10.00,89.00
Cerrado,1,0.00,62.00,15.00,34.00,13.00,36.00,14.00,22.00,11.00,14.00,0.79,62.00,5.00,30.00,16.67,17.00,46.00,36.96,13.00,18.00,72.22,2.00,13.00,0.93,4.00,18.00,0.22,14.00,3.00,53.00
