Equipe,JO,Min,Pts,3P,2P,LL,RT,RO,RD,AS,ER,IA%,PTS,3PC,3PT,3P%,2PC,2PT,2P%,LLC,LLT,LL%,EN,BR,B/E,TO,FC,T/FC,ET,VI,EF
Sesi Franca,2,0.00,89.50,25.50,48.00,16.00,42.50,15.50,27.00,23.00,12.00,1.92,89.50,8.50,29.50,28.81,24.00,38.50,62.34,16.00,22.00,72.73,2.50,6.50,0.54,2.00,20.00,0.10,12.00,3.50,110.00
Fortaleza B. C. / CFO,1,0.00,86.00,24.00,42.00,20.00,39.00,10.00,29.00,20.00,12.00,1.67,86.00,8.00,20.00,40.00,21.00,39.00,53.85,20.00,24.00,83.33,3.00,7.00,0.58,3.00,21.00,0.14,12.00,0.00,109.00
Cerrado,2,0.00,85.50,27.00,46.00,12.50,53.50,16.50,37.00,22.00,15.00,1.47,85.50,9.00,28.50,31.58,23.00,47.50,48.42,12.50,23.00,54.35,2.00,7.00,0.47,3.00,22.50,0.13,15.00,2.50,101.50
Coop/São José Basketball,2,0.00,83.50,30.00,36.00,17.50,44.00,13.00,31.00,16.50,17.50,0.94,83.50,10.00,29.00,34.48,18.00,32.50,55.38,17.50,24.50,71.43,0.50,7.00,0.40,2.50,20.00,0.13,17.50,5.00,95.50
São Paulo,2,0.00,82.00,28.50,35.00,18.50,33.50,9.00,24.50,22.00,10.00,2.20,82.00,9.50,25.00,38.00,17.50,35.50,49.30,18.50,22.00,84.09,1.50,4.00,0.40,1.50,22.00,0.07,10.00,1.50,96.00
Corinthians,2,0.00,81.00,25.50,42.00,13.50,32.50,9.50,23.00,16.50,14.00,1.18,81.00,8.50,27.50,30.91,21.00,33.00,63.64,13.50,20.00,67.50,2.50,6.50,0.46,1.00,17.50,0.06,14.00,2.50,86.00
Flamengo,2,0.00,80.00,21.00,40.00,19.00,48.00,16.00,32.00,18.50,14.00,1.32,80.00,7.00,34.00,20.59,20.00,38.00,52.63,19.00,24.00,79.17,3.00,9.50,0.68,1.00,16.00,0.06,14.00,2.50,93.00
Caxias do Sul Basquete,2,0.00,80.00,21.00,44.00,15.00,50.00,14.50,35.50,18.50,13.50,1.37,80.00,7.00,30.00,23.33,22.00,44.00,50.00,15.00,24.50,61.22,1.50,8.00,0.59,2.00,20.50,0.10,13.50,3.00,90.50
União Corinthians,2,0.00,79.50,22.50,38.00,19.00,35.50,9.50,26.00,12.00,14.00,0.86,79.50,7.50,21.00,35.71,19.00,40.50,46.91,19.00,20.00,95.00,1.00,2.50,0.18,0.50,22.50,0.02,14.00,0.50,80.00
Pato Basquete,2,0.00,78.00,30.00,38.00,10.00,31.00,6.00,25.00,21.50,10.50,2.05,78.00,10.00,27.00,37.04,19.00,35.50,53.52,10.00,18.50,54.05,0.50,6.00,0.57,0.00,18.00,0.00,10.50,2.50,84.00
Minas,2,0.00,78.00,21.00,35.00,22.00,36.00,12.50,23.50,16.00,14.00,1.14,78.00,7.00,25.50,27.45,17.50,31.50,55.56,22.00,28.00,78.57,1.00,5.50,0.39,1.50,23.00,0.07,14.00,4.00,84.50
Bauru Basket,2,0.00,77.00,43.50,28.00,5.50,32.00,9.00,23.00,20.50,14.00,1.46,77.00,14.50,30.50,47.54,14.00,31.00,45.16,5.50,9.50,57.89,2.00,6.00,0.43,0.00,17.50,0.00,14.00,3.00,84.50
BRB/Brasília,2,0.00,75.50,22.50,43.00,10.00,30.50,7.00,23.50,14.50,10.50,1.38,75.50,7.50,24.50,30.61,21.50,40.50,53.09,10.00,15.00,66.67,1.50,7.50,0.71,1.50,22.50,0.07,10.50,2.00,78.00
Botafogo,2,0.00,74.00,25.50,37.00,11.50,33.00,9.50,23.50,16.00,15.00,1.07,74.00,8.50,32.00,26.56,18.50,34.00,54.41,11.50,14.50,79.31,0.50,7.50,0.50,1.50,20.00,0.08,15.00,3.50,75.00
UNIFACISA,2,0.00,70.50,27.00,30.00,13.50,35.00,12.00,23.00,13.00,13.00,1.00,70.50,9.00,31.00,29.03,15.00,30.00,50.00,13.50,18.00,75.00,0.50,4.50,0.35,3.00,24.00,0.13,13.00,2.50,71.50
Mogi,2,0.00,70.00,28.50,31.00,10.50,30.00,8.50,21.50,18.00,14.50,1.24,70.00,9.50,30.00,31.67,15.50,29.00,53.45,10.50,13.00,80.77,0.50,3.50,0.24,3.00,26.50,0.11,14.50,4.50,73.50
Paulistano,2,0.00,69.50,21.00,36.00,12.50,41.00,13.50,27.50,13.00,14.00,0.93,69.50,7.00,23.50,29.79,18.00,38.00,47.37,12.50,17.50,71.43,2.00,8.50,0.61,1.00,19.50,0.05,14.00,3.00,77.50
Pinheiros,2,0.00,69.00,34.50,27.00,7.50,32.00,7.50,24.50,17.00,13.50,1.26,69.00,11.50,30.00,38.33,13.50,27.00,50.00,7.50,16.50,45.45,0.50,6.50,0.48,2.00,15.00,0.13,13.50,1.50,72.00
R10 Score Vasco da Gama,1,0.00,65.00,12.00,42.00,11.00,44.00,7.00,37.00,22.00,11.00,2.00,65.00,4.00,21.00,19.05,21.00,42.00,50.00,11.00,15.00,73.33,2.00,2.00,0.18,3.00,27.00,0.11,11.00,2.00,83.00
