Equipe,JO,Min,Pts,3P,2P,LL,RT,RO,RD,AS,ER,IA%,PTS,3PC,3PT,3P%,2PC,2PT,2P%,LLC,LLT,LL%,EN,BR,B/E,TO,FC,T/FC,ET,VI,EF
Coop/São José Basketball,2,0.00,96.50,31.50,48.00,17.00,31.50,7.00,24.50,17.50,11.00,1.59,96.50,10.50,25.00,42.00,24.00,37.50,64.00,17.00,20.50,82.93,3.50,7.00,0.64,1.00,21.00,0.05,11.00,3.50,111.00
UNIFACISA,1,0.00,96.00,42.00,32.00,22.00,39.00,9.00,30.00,21.00,16.00,1.31,96.00,14.00,36.00,38.89,16.00,26.00,61.54,22.00,24.00,91.67,0.00,13.00,0.81,2.00,19.00,0.11,16.00,3.00,121.00
União Corinthians,2,0.00,90.00,31.50,43.00,15.50,30.50,5.50,25.00,18.50,15.00,1.23,90.00,10.50,24.00,43.75,21.50,32.00,67.19,15.50,21.00,73.81,0.50,2.50,0.17,3.50,23.00,0.15,15.00,3.00,100.50
São Paulo,2,0.00,88.00,37.50,39.00,11.50,38.00,9.00,29.00,18.00,13.00,1.38,88.00,12.50,31.50,39.68,19.50,35.00,55.71,11.50,12.50,92.00,0.00,5.00,0.38,1.50,24.50,0.06,13.00,1.50,102.00
Minas,1,0.00,86.00,39.00,24.00,23.00,36.00,13.00,23.00,15.00,13.00,1.15,86.00,13.00,32.00,40.63,12.00,31.00,38.71,23.00,30.00,76.67,0.00,5.00,0.38,3.00,20.00,0.15,13.00,2.00,87.00
Flamengo,2,0.00,86.00,31.50,44.00,10.50,36.50,10.00,26.50,22.50,11.50,1.96,86.00,10.50,31.00,33.87,22.00,34.00,64.71,10.50,15.00,70.00,3.50,5.00,0.43,2.50,15.00,0.17,11.50,0.50,104.00
Fortaleza B. C. / CFO,1,0.00,84.00,33.00,42.00,9.00,45.00,12.00,33.00,21.00,13.00,1.62,84.00,11.00,30.00,36.67,21.00,37.00,56.76,9.00,16.00,56.25,2.00,6.00,0.46,1.00,20.00,0.05,13.00,3.00,102.00
Sesi Franca,3,0.00,84.00,33.00,34.67,16.33,40.33,9.00,31.33,21.33,12.33,1.73,84.00,11.00,26.33,41.77,17.33,34.33,50.49,16.33,20.67,79.03,3.67,7.67,0.62,3.33,18.33,0.18,12.33,2.67,107.67
Cerrado,1,0.00,83.00,33.00,42.00,8.00,33.00,8.00,25.00,18.00,15.00,1.20,83.00,11.00,26.00,42.31,21.00,35.00,60.00,8.00,11.00,72.73,1.00,6.00,0.40,2.00,22.00,0.09,15.00,4.00,95.00
Bauru Basket,2,0.00,82.50,33.00,37.00,12.50,33.50,10.50,23.00,22.50,9.00,2.50,82.50,11.00,29.00,37.93,18.50,38.50,48.05,12.50,16.50,75.76,2.50,7.50,0.83,4.50,18.00,0.25,9.00,2.50,99.50
R10 Score Vasco da Gama,1,0.00,81.00,36.00,26.00,19.00,40.00,11.00,29.00,24.00,11.00,2.18,81.00,12.00,28.00,42.86,13.00,28.00,46.43,19.00,27.00,70.37,1.00,3.00,0.27,3.00,23.00,0.13,11.00,1.00,101.00
Mogi,2,0.00,80.50,31.50,36.00,13.00,37.50,17.50,20.00,15.00,11.50,1.30,80.50,10.50,26.00,40.38,18.00,44.50,40.45,13.00,18.50,70.27,1.50,9.00,0.78,1.00,24.50,0.04,11.50,3.50,84.00
Paulistano,1,0.00,80.00,24.00,44.00,12.00,37.00,7.00,30.00,17.00,5.00,3.40,80.00,8.00,24.00,33.33,22.00,36.00,61.11,12.00,15.00,80.00,1.00,6.00,1.20,5.00,16.00,0.31,5.00,3.00,107.00
Corinthians,2,0.00,79.00,33.00,30.00,16.00,33.00,8.50,24.50,15.50,11.50,1.35,79.00,11.00,26.00,42.31,15.00,33.00,45.45,16.00,23.50,68.09,1.00,5.50,0.48,2.50,17.00,0.15,11.50,2.00,83.50
BRB/Brasília,1,0.00,74.00,36.00,28.00,10.00,31.00,9.00,22.00,14.00,5.00,2.80,74.00,12.00,30.00,40.00,14.00,38.00,36.84,10.00,15.00,66.67,1.00,5.00,1.00,3.00,17.00,0.18,5.00,1.00,75.00
Pato Basquete,2,0.00,72.00,22.50,41.00,8.50,38.50,9.50,29.00,17.00,14.50,1.17,72.00,7.50,25.50,29.41,20.50,39.50,51.90,8.50,11.00,77.27,1.00,3.00,0.21,1.50,24.00,0.06,14.50,1.00,78.00
Caxias do Sul Basquete,2,0.00,71.00,10.50,43.00,17.50,32.50,10.00,22.50,11.50,14.00,0.82,71.00,3.50,17.50,20.00,21.50,41.50,51.81,17.50,22.00,79.55,1.00,5.50,0.39,3.00,18.50,0.16,14.00,3.00,71.00
Botafogo,2,0.00,70.50,22.50,38.00,10.00,33.00,8.50,24.50,16.50,17.00,0.97,70.50,7.50,27.50,27.27,19.00,36.00,52.78,10.00,17.50,57.14,1.00,7.00,0.41,2.50,19.50,0.13,17.00,3.50,68.00
Pinheiros,2,0.00,56.00,13.50,37.00,5.50,37.00,12.50,24.50,14.50,13.00,1.12,56.00,4.50,21.50,20.93,18.50,44.00,42.05,5.50,9.00,61.11,1.50,3.00,0.23,1.00,18.00,0.06,13.00,1.50,52.50
