Equipe,JO,Min,Pts,3P,2P,LL,RT,RO,RD,AS,ER,IA%,PTS,3PC,3PT,3P%,2PC,2PT,2P%,LLC,LLT,LL%,EN,BR,B/E,TO,FC,T/FC,ET,VI,EF
Corinthians,2,0.00,95.00,39.00,44.00,12.00,31.50,5.50,26.00,24.00,7.00,3.43,95.00,13.00,29.50,44.07,22.00,37.00,59.46,12.00,16.50,72.73,2.50,5.00,0.71,2.50,15.00,0.17,7.00,0.50,115.00
Minas,2,0.00,93.50,39.00,43.00,11.50,39.50,9.50,30.00,20.50,11.50,1.78,93.50,13.00,30.00,43.33,21.50,34.50,62.32,11.50,17.00,67.65,2.50,1.50,0.13,2.50,18.00,0.14,11.50,3.50,110.50
Bauru Basket,1,0.00,90.00,42.00,40.00,8.00,31.00,12.00,19.00,26.00,9.00,2.89,90.00,14.00,31.00,45.16,20.00,37.00,54.05,8.00,10.00,80.00,4.00,7.00,0.78,0.00,17.00,0.00,9.00,2.00,109.00
Coop/São José Basketball,1,0.00,84.00,33.00,34.00,17.00,34.00,9.00,25.00,19.00,13.00,1.46,84.00,11.00,25.00,44.00,17.00,36.00,47.22,17.00,21.00,80.95,0.00,7.00,0.54,3.00,19.00,0.16,13.00,3.00,97.00
Cerrado,1,0.00,81.00,30.00,28.00,23.00,29.00,6.00,23.00,20.00,15.00,1.33,81.00,10.00,17.00,58.82,14.00,31.00,45.16,23.00,28.00,82.14,1.00,4.00,0.27,1.00,13.00,0.08,15.00,1.00,91.00
Pato Basquete,1,0.00,81.00,33.00,44.00,4.00,43.00,15.00,28.00,23.00,10.00,2.30,81.00,11.00,33.00,33.33,22.00,41.00,53.66,4.00,9.00,44.44,1.00,4.00,0.40,1.00,14.00,0.07,10.00,5.00,96.00
Paulistano,2,0.00,80.50,30.00,37.00,13.50,45.50,19.00,26.50,16.50,16.00,1.03,80.50,10.00,24.50,40.82,18.50,41.00,45.12,13.50,17.50,77.14,3.50,7.00,0.44,2.00,20.50,0.10,16.00,2.50,94.50
Mogi,1,0.00,73.00,21.00,40.00,12.00,31.00,5.00,26.00,19.00,16.00,1.19,73.00,7.00,28.00,25.00,20.00,30.00,66.67,12.00,13.00,92.31,0.00,8.00,0.50,1.00,20.00,0.05,16.00,3.00,84.00
R10 Score Vasco da Gama,2,0.00,71.50,31.50,27.00,13.00,32.50,5.00,27.50,16.00,20.00,0.80,71.50,10.50,24.50,42.86,13.50,26.00,51.92,13.00,15.50,83.87,1.00,8.00,0.40,2.00,23.00,0.09,20.00,5.00,81.00
BRB/Brasília,1,0.00,69.00,27.00,28.00,14.00,25.00,8.00,17.00,11.00,13.00,0.85,69.00,9.00,23.00,39.13,14.00,37.00,37.84,14.00,22.00,63.64,0.00,6.00,0.46,1.00,16.00,0.06,13.00,3.00,54.00
Pinheiros,2,0.00,67.00,19.50,31.00,16.50,38.00,16.00,22.00,12.50,10.50,1.19,67.00,6.50,34.00,19.12,15.50,35.00,44.29,16.50,22.00,75.00,2.00,6.50,0.62,2.50,18.00,0.14,10.50,2.50,63.50
