Equipe,JO,Min,Pts,3P,2P,LL,RT,RO,RD,AS,ER,IA%,PTS,3PC,3PT,3P%,2PC,2PT,2P%,LLC,LLT,LL%,EN,BR,B/E,TO,FC,T/FC,ET,VI,EF
São Paulo,1,0.00,99.00,30.00,46.00,23.00,41.00,9.00,32.00,18.00,15.00,1.20,99.00,10.00,21.00,47.62,23.00,38.00,60.53,23.00,28.00,82.14,0.00,5.00,0.33,0.00,22.00,0.00,15.00,0.00,117.00
Bauru Basket,1,0.00,93.00,33.00,44.00,16.00,31.00,6.00,25.00,19.00,14.00,1.36,93.00,11.00,23.00,47.83,22.00,31.00,70.97,16.00,21.00,76.19,4.00,7.00,0.50,3.00,20.00,0.15,14.00,5.00,113.00
UNIFACISA,1,0.00,93.00,36.00,42.00,15.00,33.00,15.00,18.00,20.00,9.00,2.22,93.00,12.00,41.00,29.27,21.00,34.00,61.76,15.00,25.00,60.00,1.00,12.00,1.33,4.00,24.00,0.17,9.00,1.00,101.00
Flamengo,1,0.00,92.00,45.00,32.00,15.00,34.00,7.00,27.00,24.00,14.00,1.71,92.00,15.00,34.00,44.12,16.00,30.00,53.33,15.00,19.00,78.95,2.00,10.00,0.71,0.00,19.00,0.00,14.00,3.00,109.00
Botafogo,1,0.00,87.00,45.00,28.00,14.00,37.00,11.00,26.00,18.00,15.00,1.20,87.00,15.00,36.00,41.67,14.00,30.00,46.67,14.00,16.00,87.50,1.00,9.00,0.60,3.00,22.00,0.14,15.00,2.00,100.00
Paulistano,1,0.00,83.00,24.00,44.00,15.00,38.00,11.00,27.00,20.00,11.00,1.82,83.00,8.00,26.00,30.77,22.00,41.00,53.66,15.00,19.00,78.95,0.00,11.00,1.00,3.00,19.00,0.16,11.00,4.00,103.00
Minas,1,0.00,83.00,33.00,28.00,22.00,48.00,13.00,35.00,19.00,13.00,1.46,83.00,11.00,32.00,34.38,14.00,27.00,51.85,22.00,35.00,62.86,0.00,5.00,0.38,4.00,17.00,0.24,13.00,3.00,99.00
Sesi Franca,1,0.00,78.00,24.00,38.00,16.00,44.00,16.00,28.00,14.00,14.00,1.00,78.00,8.00,33.00,24.24,19.00,34.00,55.88,16.00,17.00,94.12,4.00,8.00,0.57,1.00,20.00,0.05,14.00,2.00,90.00
Pato Basquete,1,0.00,74.00,39.00,28.00,7.00,25.00,8.00,17.00,15.00,20.00,0.75,74.00,13.00,25.00,52.00,14.00,29.00,48.28,7.00,17.00,41.18,0.00,5.00,0.25,0.00,19.00,0.00,20.00,7.00,62.00
Fortaleza B. C. / CFO,1,0.00,73.00,18.00,42.00,13.00,36.00,7.00,29.00,17.00,15.00,1.13,73.00,6.00,27.00,22.22,21.00,33.00,63.64,13.00,14.00,92.86,1.00,9.00,0.60,2.00,20.00,0.10,15.00,2.00,88.00
União Corinthians,1,0.00,73.00,33.00,28.00,12.00,41.00,11.00,30.00,17.00,9.00,1.89,73.00,11.00,35.00,31.43,14.00,35.00,40.00,12.00,16.00,75.00,0.00,9.00,1.00,3.00,29.00,0.10,9.00,2.00,85.00
Coop/São José Basketball,1,0.00,70.00,18.00,38.00,14.00,39.00,12.00,27.00,17.00,15.00,1.13,70.00,6.00,28.00,21.43,19.00,34.00,55.88,14.00,25.00,56.00,2.00,10.00,0.67,3.00,20.00,0.15,15.00,1.00,76.00
Mogi,1,0.00,66.00,27.00,28.00,11.00,35.00,13.00,22.00,12.00,16.00,0.75,66.00,9.00,28.00,32.14,14.00,33.00,42.42,11.00,18.00,61.11,0.00,5.00,0.31,0.00,22.00,0.00,16.00,3.00,57.00
Corinthians,1,0.00,65.00,15.00,36.00,14.00,36.00,7.00,29.00,14.00,16.00,0.88,65.00,5.00,22.00,22.73,18.00,34.00,52.94,14.00,20.00,70.00,1.00,5.00,0.31,3.00,22.00,0.14,16.00,0.00,68.00
R10 Score Vasco da Gama,1,0.00,64.00,21.00,30.00,13.00,34.00,7.00,27.00,17.00,17.00,1.00,64.00,7.00,23.00,30.43,15.00,34.00,44.12,13.00,13.00,100.00,1.00,6.00,0.35,2.00,23.00,0.09,17.00,5.00,71.00
Pinheiros,1,0.00,56.00,12.00,30.00,14.00,32.00,7.00,25.00,16.00,16.00,1.00,56.00,4.00,21.00,19.05,15.00,29.00,51.72,14.00,23.00,60.87,1.00,6.00,0.38,5.00,20.00,0.25,16.00,5.00,59.00
