Equipe,JO,Min,Pts,3P,2P,LL,RT,RO,RD,AS,ER,IA%,PTS,3PC,3PT,3P%,2PC,2PT,2P%,LLC,LLT,LL%,EN,BR,B/E,TO,FC,T/FC,ET,VI,EF
Corinthians,2,0.00,94.00,49.50,36.00,8.50,33.00,6.00,27.00,25.50,9.50,2.68,94.00,16.50,32.00,51.56,18.00,34.00,52.94,8.50,10.00,85.00,2.00,4.50,0.47,0.50,16.00,0.03,9.50,1.50,115.00
R10 Score Vasco da Gama,2,0.00,90.50,34.50,43.00,13.00,42.00,7.00,35.00,24.50,17.00,1.44,90.50,11.50,24.00,47.92,21.50,34.00,63.24,13.00,16.50,78.79,3.00,8.00,0.47,2.00,20.50,0.10,17.00,2.00,121.50
União Corinthians,1,0.00,89.00,24.00,40.00,25.00,38.00,9.00,29.00,16.00,17.00,0.94,89.00,8.00,28.00,28.57,20.00,36.00,55.56,25.00,30.00,83.33,1.00,8.00,0.47,0.00,22.00,0.00,17.00,5.00,93.00
Bauru Basket,2,0.00,88.00,30.00,45.00,13.00,30.00,6.50,23.50,19.50,14.00,1.39,88.00,10.00,26.00,38.46,22.50,33.50,67.16,13.00,19.50,66.67,0.50,7.00,0.50,1.00,22.50,0.04,14.00,0.50,98.00
Mogi,1,0.00,87.00,30.00,36.00,21.00,37.00,12.00,25.00,17.00,17.00,1.00,87.00,10.00,28.00,35.71,18.00,39.00,46.15,21.00,26.00,80.77,1.00,9.00,0.53,1.00,29.00,0.03,17.00,5.00,90.00
UNIFACISA,2,0.00,85.00,31.50,35.00,18.50,39.00,12.50,26.50,13.00,11.50,1.13,85.00,10.50,31.50,33.33,17.50,34.00,51.47,18.50,21.00,88.10,0.50,2.50,0.22,2.00,16.50,0.12,11.50,0.50,90.00
BRB/Brasília,1,0.00,84.00,42.00,24.00,18.00,25.00,7.00,18.00,14.00,10.00,1.40,84.00,14.00,38.00,36.84,12.00,28.00,42.86,18.00,21.00,85.71,1.00,10.00,1.00,2.00,14.00,0.14,10.00,4.00,82.00
Botafogo,2,0.00,83.00,24.00,35.00,24.00,37.00,15.50,21.50,15.00,15.50,0.97,83.00,8.00,25.00,32.00,17.50,41.50,42.17,24.00,30.00,80.00,0.50,7.50,0.48,4.00,22.50,0.18,15.50,3.00,84.00
Pato Basquete,2,0.00,81.00,25.50,47.00,8.50,39.50,13.00,26.50,17.50,13.00,1.35,81.00,8.50,26.50,32.08,23.50,40.50,58.02,8.50,12.00,70.83,1.00,7.50,0.58,0.50,21.00,0.02,13.00,5.00,94.50
Cerrado,1,0.00,79.00,24.00,40.00,15.00,43.00,16.00,27.00,16.00,20.00,0.80,79.00,8.00,24.00,33.33,20.00,37.00,54.05,15.00,20.00,75.00,1.00,6.00,0.30,2.00,24.00,0.08,20.00,2.00,88.00
Pinheiros,2,0.00,76.00,21.00,42.00,13.00,35.00,8.50,26.50,23.00,12.00,1.92,76.00,7.00,23.50,29.79,21.00,32.00,65.63,13.00,15.50,83.87,1.50,6.50,0.54,3.00,17.00,0.18,12.00,2.00,101.50
Paulistano,1,0.00,73.00,21.00,40.00,12.00,33.00,8.00,25.00,13.00,10.00,1.30,73.00,7.00,21.00,33.33,20.00,41.00,48.78,12.00,21.00,57.14,2.00,10.00,1.00,2.00,19.00,0.11,10.00,2.00,77.00
Fortaleza B. C. / CFO,2,0.00,71.50,27.00,33.00,11.50,31.50,9.00,22.50,21.00,11.00,1.91,71.50,9.00,27.00,33.33,16.50,32.00,51.56,11.50,14.00,82.14,1.50,4.00,0.36,1.50,16.00,0.09,11.00,3.50,82.50
Caxias do Sul Basquete,2,0.00,69.00,16.50,35.00,17.50,29.50,13.00,16.50,16.00,11.50,1.39,69.00,5.50,22.00,25.00,17.50,35.00,50.00,17.50,20.50,85.37,0.50,6.50,0.57,1.50,21.00,0.07,11.50,3.50,74.00
Coop/São José Basketball,1,0.00,59.00,15.00,36.00,8.00,32.00,9.00,23.00,10.00,16.00,0.63,59.00,5.00,22.00,22.73,18.00,43.00,41.86,8.00,14.00,57.14,2.00,8.00,0.50,1.00,14.00,0.07,16.00,3.00,46.00
