Equipe,JO,Min,Pts,3P,2P,LL,RT,RO,RD,AS,ER,IA%,PTS,3PC,3PT,3P%,2PC,2PT,2P%,LLC,LLT,LL%,EN,BR,B/E,TO,FC,T/FC,ET,VI,EF
Flamengo,2,0.00,105.50,36.00,53.00,16.50,38.00,7.50,30.50,26.00,8.50,3.06,105.50,12.00,28.00,42.86,26.50,39.50,67.09,16.50,22.50,73.33,4.00,9.00,1.06,2.50,19.50,0.13,8.50,1.00,137.50
Sesi Franca,2,0.00,91.50,28.50,46.00,17.00,40.00,11.50,28.50,20.00,10.50,1.90,91.50,9.50,25.50,37.25,23.00,40.00,57.50,17.00,23.50,72.34,1.50,3.00,0.29,2.50,18.50,0.14,10.50,2.00,107.00
Minas,3,0.00,91.33,30.00,44.67,16.67,44.33,12.67,31.67,20.67,13.33,1.55,91.33,10.00,30.33,32.97,22.33,37.00,60.36,16.67,23.00,72.46,5.33,5.00,0.38,2.00,22.00,0.09,13.33,4.00,108.67
Pinheiros,2,0.00,86.00,34.50,37.00,14.50,41.00,10.00,31.00,19.00,17.50,1.09,86.00,11.50,23.50,48.94,18.50,37.00,50.00,14.50,24.50,59.18,2.00,5.00,0.29,1.50,24.50,0.06,17.50,2.00,94.50
Paulistano,2,0.00,84.00,22.50,45.00,16.50,44.50,19.00,25.50,13.50,12.50,1.08,84.00,7.50,25.50,29.41,22.50,47.00,47.87,16.50,20.00,82.50,2.50,10.50,0.84,0.50,21.00,0.02,12.50,2.00,94.50
Corinthians,1,0.00,82.00,36.00,32.00,14.00,42.00,13.00,29.00,21.00,18.00,1.17,82.00,12.00,35.00,34.29,16.00,28.00,57.14,14.00,24.00,58.33,1.00,5.00,0.28,2.00,22.00,0.09,18.00,6.00,89.00
Rio Claro,2,0.00,81.00,24.00,38.00,19.00,41.00,13.00,28.00,15.00,14.00,1.07,81.00,8.00,30.50,26.23,19.00,41.00,46.34,19.00,23.00,82.61,0.50,7.50,0.54,0.50,28.50,0.02,14.00,4.00,82.50
União Corinthians,3,0.00,80.33,30.00,30.67,19.67,34.67,8.00,26.67,15.67,11.67,1.34,80.33,10.00,30.00,33.33,15.33,32.33,47.42,19.67,24.33,80.82,1.00,8.00,0.69,3.00,21.67,0.14,11.67,2.00,88.33
Bauru Basket,2,0.00,79.00,31.50,38.00,9.50,28.00,4.00,24.00,15.50,9.00,1.72,79.00,10.50,32.00,32.81,19.00,28.50,66.67,9.50,12.00,79.17,0.50,5.50,0.61,1.50,23.00,0.07,9.00,2.50,87.00
Fortaleza B. C. / CFO,2,0.00,78.50,24.00,38.00,16.50,34.50,7.00,27.50,11.00,10.00,1.10,78.50,8.00,20.00,40.00,19.00,39.50,48.10,16.50,27.00,61.11,4.00,7.50,0.75,0.00,22.00,0.00,10.00,1.50,78.50
São Paulo,1,0.00,76.00,24.00,34.00,18.00,30.00,7.00,23.00,11.00,12.00,0.92,76.00,8.00,28.00,28.57,17.00,37.00,45.95,18.00,24.00,75.00,1.00,4.00,0.33,0.00,19.00,0.00,12.00,2.00,63.00
Caxias do Sul Basquete,1,0.00,76.00,24.00,38.00,14.00,24.00,3.00,21.00,15.00,11.00,1.36,76.00,8.00,23.00,34.78,19.00,35.00,54.29,14.00,18.00,77.78,0.00,7.00,0.64,0.00,23.00,0.00,11.00,2.00,76.00
BRB/Brasília,1,0.00,75.00,45.00,18.00,12.00,32.00,9.00,23.00,17.00,22.00,0.77,75.00,15.00,33.00,45.45,9.00,22.00,40.91,12.00,22.00,54.55,2.00,7.00,0.32,1.00,25.00,0.04,22.00,4.00,69.00
Cerrado,2,0.00,73.50,31.50,31.00,11.00,30.00,6.00,24.00,14.00,18.00,0.78,73.50,10.50,31.50,33.33,15.50,27.00,57.41,11.00,18.00,61.11,0.00,7.00,0.39,2.50,15.50,0.16,18.00,4.00,69.50
Coop/São José Basketball,1,0.00,71.00,21.00,38.00,12.00,33.00,8.00,25.00,20.00,13.00,1.54,71.00,7.00,30.00,23.33,19.00,31.00,61.29,12.00,13.00,92.31,6.00,2.00,0.15,0.00,26.00,0.00,13.00,0.00,77.00
UNIFACISA,2,0.00,70.00,24.00,28.00,18.00,29.50,7.00,22.50,14.00,15.00,0.93,70.00,8.00,20.50,39.02,14.00,33.00,42.42,18.00,24.00,75.00,0.00,5.50,0.37,0.50,17.50,0.03,15.00,3.00,67.00
Pato Basquete,1,0.00,66.00,9.00,50.00,7.00,41.00,11.00,30.00,12.00,13.00,0.92,66.00,3.00,21.00,14.29,25.00,41.00,60.98,7.00,8.00,87.50,2.00,4.00,0.31,1.00,16.00,0.06,13.00,4.00,76.00
