Equipe,JO,Min,Pts,3P,2P,LL,RT,RO,RD,AS,ER,IA%,PTS,3PC,3PT,3P%,2PC,2PT,2P%,LLC,LLT,LL%,EN,BR,B/E,TO,FC,T/FC,ET,VI,EF
Corinthians,1,0.00,98.00,33.00,46.00,19.00,40.00,12.00,28.00,22.00,12.00,1.83,98.00,11.00,29.00,37.93,23.00,36.00,63.89,19.00,23.00,82.61,5.00,5.00,0.42,4.00,23.00,0.17,12.00,1.00,122.00
Minas,2,0.00,89.50,31.50,46.00,12.00,39.00,10.00,29.00,20.50,14.50,1.41,89.50,10.50,26.50,39.62,23.00,40.00,57.50,12.00,16.50,72.73,3.00,9.00,0.62,1.50,19.50,0.08,14.50,5.50,107.50
Sesi Franca,2,0.00,88.00,36.00,36.00,16.00,42.50,10.00,32.50,19.00,17.00,1.12,88.00,12.00,31.00,38.71,18.00,31.50,57.14,16.00,22.50,71.11,0.50,3.50,0.21,1.50,13.00,0.12,17.00,2.50,98.50
Flamengo,2,0.00,85.50,43.50,32.00,10.00,54.50,17.00,37.50,25.50,13.50,1.89,85.50,14.50,39.00,37.18,16.00,30.00,53.33,10.00,17.00,58.82,2.50,6.50,0.48,3.00,15.50,0.19,13.50,1.50,116.00
São Paulo,2,0.00,84.00,31.50,38.00,14.50,33.50,5.50,28.00,16.50,14.50,1.14,84.00,10.50,32.50,32.31,19.00,32.00,59.38,14.50,18.50,78.38,0.00,9.50,0.66,2.00,17.50,0.11,14.50,1.50,92.00
Bauru Basket,2,0.00,83.00,22.50,44.00,16.50,37.50,13.50,24.00,17.00,6.50,2.62,83.00,7.50,25.50,29.41,22.00,43.00,51.16,16.50,21.00,78.57,2.50,7.00,1.08,0.50,19.50,0.03,6.50,0.50,95.00
Caxias do Sul Basquete,1,0.00,81.00,27.00,36.00,18.00,29.00,12.00,17.00,14.00,9.00,1.56,81.00,9.00,28.00,32.14,18.00,38.00,47.37,18.00,26.00,69.23,0.00,5.00,0.56,1.00,17.00,0.06,9.00,1.00,74.00
Pato Basquete,2,0.00,79.50,27.00,41.00,11.50,34.00,9.00,25.00,14.00,14.00,1.00,79.50,9.00,31.50,28.57,20.50,40.00,51.25,11.50,21.00,54.76,0.00,16.00,1.14,1.50,21.00,0.07,14.00,4.00,79.50
Rio Claro,1,0.00,77.00,3.00,50.00,24.00,44.00,23.00,21.00,11.00,9.00,1.22,77.00,1.00,12.00,8.33,25.00,61.00,40.98,24.00,33.00,72.73,1.00,7.00,0.78,3.00,24.00,0.13,9.00,2.00,77.00
Paulistano,1,0.00,76.00,27.00,38.00,11.00,44.00,8.00,36.00,24.00,23.00,1.04,76.00,9.00,23.00,39.13,19.00,36.00,52.78,11.00,15.00,73.33,3.00,7.00,0.30,3.00,18.00,0.17,23.00,3.00,96.00
Coop/São José Basketball,2,0.00,72.50,37.50,27.00,8.00,37.00,7.00,30.00,18.00,10.50,1.71,72.50,12.50,34.50,36.23,13.50,27.50,49.09,8.00,9.50,84.21,0.50,5.50,0.52,2.00,18.00,0.11,10.50,1.00,87.00
Pinheiros,1,0.00,71.00,15.00,38.00,18.00,57.00,21.00,36.00,11.00,10.00,1.10,71.00,5.00,32.00,15.63,19.00,45.00,42.22,18.00,24.00,75.00,0.00,7.00,0.70,3.00,25.00,0.12,10.00,2.00,80.00
Cerrado,1,0.00,69.00,24.00,28.00,17.00,42.00,10.00,32.00,8.00,19.00,0.42,69.00,8.00,33.00,24.24,14.00,23.00,60.87,17.00,22.00,77.27,2.00,3.00,0.16,8.00,19.00,0.42,19.00,9.00,72.00
BRB/Brasília,2,0.00,67.00,25.50,25.00,16.50,38.00,10.50,27.50,14.00,13.50,1.04,67.00,8.50,30.50,27.87,12.50,28.50,43.86,16.50,23.50,70.21,1.00,5.50,0.41,0.00,22.00,0.00,13.50,3.50,66.00
Fortaleza B. C. / CFO,2,0.00,67.00,19.50,39.00,8.50,41.50,13.00,28.50,12.00,9.00,1.33,67.00,6.50,28.00,23.21,19.50,43.50,44.83,8.50,17.50,48.57,1.00,7.00,0.78,1.00,18.50,0.05,9.00,0.50,65.00
UNIFACISA,2,0.00,62.00,18.00,34.00,10.00,34.00,8.00,26.00,10.00,11.00,0.91,62.00,6.00,20.00,30.00,17.00,41.50,40.96,10.00,13.00,76.92,1.00,6.00,0.55,1.50,19.50,0.08,11.00,2.00,61.00
