Equipe,JO,Min,Pts,3P,2P,LL,RT,RO,RD,AS,ER,IA%,PTS,3PC,3PT,3P%,2PC,2PT,2P%,LLC,LLT,LL%,EN,BR,B/E,TO,FC,T/FC,ET,VI,EF
Minas,2,0.00,103.00,31.50,57.00,14.50,49.50,11.50,38.00,19.50,18.00,1.08,103.00,10.50,29.00,36.21,28.50,42.50,67.06,14.50,17.00,85.29,3.00,6.50,0.36,2.00,21.00,0.10,18.00,3.50,127.50
Cerrado,1,0.00,102.00,54.00,26.00,22.00,33.00,10.00,23.00,13.00,15.00,0.87,102.00,18.00,45.00,40.00,13.00,27.00,48.15,22.00,26.00,84.62,1.00,7.00,0.47,1.00,22.00,0.05,15.00,4.00,96.00
Corinthians,1,0.00,96.00,33.00,48.00,15.00,52.00,13.00,39.00,18.00,13.00,1.38,96.00,11.00,35.00,31.43,24.00,34.00,70.59,15.00,20.00,75.00,4.00,4.00,0.31,7.00,17.00,0.41,13.00,4.00,125.00
Sesi Franca,2,0.00,92.00,34.50,36.00,21.50,40.50,7.50,33.00,13.00,12.50,1.04,92.00,11.50,25.50,45.10,18.00,29.50,61.02,21.50,29.50,72.88,1.50,6.00,0.48,2.50,16.00,0.16,12.50,2.00,108.00
Coop/São José Basketball,2,0.00,90.50,28.50,49.00,13.00,38.00,8.00,30.00,24.00,13.00,1.85,90.50,9.50,26.00,36.54,24.50,37.00,66.22,13.00,17.50,74.29,3.00,3.50,0.27,3.00,17.50,0.17,13.00,2.50,112.50
UNIFACISA,2,0.00,87.00,37.50,34.00,15.50,36.00,12.50,23.50,12.50,11.50,1.09,87.00,12.50,32.00,39.06,17.00,36.50,46.58,15.50,21.50,72.09,0.50,6.00,0.52,1.50,25.50,0.06,11.50,2.50,86.50
União Corinthians,1,0.00,84.00,36.00,40.00,8.00,26.00,7.00,19.00,22.00,10.00,2.20,84.00,12.00,34.00,35.29,20.00,35.00,57.14,8.00,10.00,80.00,4.00,5.00,0.50,1.00,15.00,0.07,10.00,3.00,89.00
São Paulo,1,0.00,82.00,30.00,44.00,8.00,37.00,10.00,27.00,18.00,10.00,1.80,82.00,10.00,27.00,37.04,22.00,38.00,57.89,8.00,14.00,57.14,0.00,8.00,0.80,0.00,12.00,0.00,10.00,2.00,96.00
Rio Claro,2,0.00,80.50,31.50,36.00,13.00,35.50,9.00,26.50,16.00,8.50,1.88,80.50,10.50,33.50,31.34,18.00,35.00,51.43,13.00,18.00,72.22,3.00,8.00,0.94,1.50,21.00,0.07,8.50,0.50,88.00
Flamengo,1,0.00,80.00,21.00,48.00,11.00,51.00,18.00,33.00,22.00,11.00,2.00,80.00,7.00,35.00,20.00,24.00,37.00,64.86,11.00,17.00,64.71,2.00,7.00,0.64,3.00,18.00,0.17,11.00,3.00,105.00
Pinheiros,1,0.00,76.00,21.00,44.00,11.00,45.00,9.00,36.00,23.00,17.00,1.35,76.00,7.00,19.00,36.84,22.00,41.00,53.66,11.00,15.00,73.33,2.00,8.00,0.47,2.00,15.00,0.13,17.00,3.00,102.00
BRB/Brasília,1,0.00,74.00,30.00,38.00,6.00,25.00,7.00,18.00,18.00,8.00,2.25,74.00,10.00,40.00,25.00,19.00,35.00,54.29,6.00,12.00,50.00,3.00,7.00,0.88,0.00,17.00,0.00,8.00,2.00,64.00
Caxias do Sul Basquete,2,0.00,71.00,30.00,29.00,12.00,34.00,9.00,25.00,11.00,10.50,1.05,71.00,10.00,28.50,35.09,14.50,34.50,42.03,12.00,16.00,75.00,0.50,9.00,0.86,2.00,22.00,0.09,10.50,1.00,74.00
Bauru Basket,2,0.00,70.50,30.00,33.00,7.50,37.00,12.50,24.50,16.00,15.00,1.07,70.50,10.00,34.00,29.41,16.50,31.00,53.23,7.50,10.50,71.43,2.00,4.50,0.30,3.00,14.50,0.21,15.00,3.50,74.50
Pato Basquete,1,0.00,68.00,21.00,32.00,15.00,31.00,8.00,23.00,11.00,9.00,1.22,68.00,7.00,30.00,23.33,16.00,38.00,42.11,15.00,21.00,71.43,0.00,5.00,0.56,3.00,20.00,0.15,9.00,1.00,58.00
Fortaleza B. C. / CFO,2,0.00,67.00,30.00,32.00,5.00,42.50,11.00,31.50,14.50,15.50,0.94,67.00,10.00,28.00,35.71,16.00,38.00,42.11,5.00,10.50,47.62,1.50,7.00,0.45,1.50,20.50,0.07,15.50,4.00,71.50
Paulistano,2,0.00,66.50,21.00,39.00,6.50,44.00,20.50,23.50,13.00,10.50,1.24,66.50,7.00,32.50,21.54,19.50,45.00,43.33,6.50,11.00,59.09,1.50,10.00,0.95,4.00,18.50,0.22,10.50,0.00,71.50
