Equipe,JO,Min,Pts,3P,2P,LL,RT,RO,RD,AS,ER,IA%,PTS,3PC,3PT,3P%,2PC,2PT,2P%,LLC,LLT,LL%,EN,BR,B/E,TO,FC,T/FC,ET,VI,EF
Paulistano,2,0.00,106.00,34.50,53.00,18.50,47.50,11.00,36.50,21.00,14.00,1.50,106.00,11.50,24.00,47.92,26.50,39.50,67.09,18.50,23.00,80.43,3.00,4.50,0.32,4.50,22.00,0.20,14.00,3.00,139.50
Pato Basquete,1,0.00,98.00,36.00,48.00,14.00,36.00,11.00,25.00,18.00,11.00,1.64,98.00,12.00,32.00,37.50,24.00,35.00,68.57,14.00,19.00,73.68,0.00,12.00,1.09,4.00,21.00,0.19,11.00,0.00,121.00
Coop/São José Basketball,1,0.00,92.00,27.00,52.00,13.00,45.00,9.00,36.00,29.00,13.00,2.23,92.00,9.00,26.00,34.62,26.00,47.00,55.32,13.00,17.00,76.47,5.00,6.00,0.46,0.00,22.00,0.00,13.00,3.00,117.00
Corinthians,2,0.00,84.00,24.00,46.00,14.00,38.50,7.50,31.00,19.50,11.50,1.70,84.00,8.00,28.50,28.07,23.00,38.00,60.53,14.00,17.00,82.35,5.00,5.00,0.43,4.50,20.50,0.22,11.50,2.50,101.50
Sesi Franca,1,0.00,83.00,39.00,32.00,12.00,31.00,2.00,29.00,11.00,15.00,0.73,83.00,13.00,26.00,50.00,16.00,27.00,59.26,12.00,13.00,92.31,3.00,5.00,0.33,2.00,21.00,0.10,15.00,3.00,92.00
Bauru Basket,1,0.00,81.00,30.00,40.00,11.00,42.00,9.00,33.00,21.00,15.00,1.40,81.00,10.00,28.00,35.71,20.00,38.00,52.63,11.00,16.00,68.75,1.00,9.00,0.60,1.00,18.00,0.06,15.00,3.00,98.00
Rio Claro,1,0.00,80.00,27.00,36.00,17.00,39.00,9.00,30.00,22.00,14.00,1.57,80.00,9.00,31.00,29.03,18.00,37.00,48.65,17.00,24.00,70.83,2.00,7.00,0.50,1.00,19.00,0.05,14.00,6.00,87.00
São Paulo,2,0.00,76.00,22.50,42.00,11.50,36.00,10.00,26.00,15.50,10.00,1.55,76.00,7.50,30.50,24.59,21.00,38.50,54.55,11.50,15.50,74.19,1.00,8.50,0.85,0.00,14.50,0.00,10.00,2.00,81.50
Fortaleza B. C. / CFO,2,0.00,76.00,27.00,37.00,12.00,38.50,6.00,32.50,15.50,11.00,1.41,76.00,9.00,28.00,32.14,18.50,39.00,47.44,12.00,14.50,82.76,1.50,7.50,0.68,0.50,22.00,0.02,11.00,2.00,85.00
União Corinthians,2,0.00,76.00,25.50,40.00,10.50,47.50,11.00,36.50,21.00,14.00,1.50,76.00,8.50,34.00,25.00,20.00,34.50,57.97,10.50,20.50,51.22,1.50,5.50,0.39,2.50,18.00,0.14,14.00,5.00,88.50
Cerrado,3,0.00,73.67,29.00,35.33,9.33,34.33,9.67,24.67,14.67,13.67,1.07,73.67,9.67,34.33,28.16,17.67,33.00,53.54,9.33,12.67,73.68,2.33,7.67,0.56,1.67,13.67,0.12,13.67,3.33,75.00
BRB/Brasília,2,0.00,72.00,16.50,34.00,21.50,34.00,10.50,23.50,14.50,17.50,0.83,72.00,5.50,21.50,25.58,17.00,40.50,41.98,21.50,24.50,87.76,1.50,6.00,0.34,1.00,22.50,0.04,17.50,5.00,67.50
Flamengo,1,0.00,70.00,27.00,32.00,11.00,31.00,10.00,21.00,13.00,12.00,1.08,70.00,9.00,38.00,23.68,16.00,25.00,64.00,11.00,14.00,78.57,1.00,5.00,0.42,0.00,18.00,0.00,12.00,1.00,66.00
Caxias do Sul Basquete,1,0.00,66.00,30.00,28.00,8.00,32.00,6.00,26.00,13.00,14.00,0.93,66.00,10.00,28.00,35.71,14.00,33.00,42.42,8.00,11.00,72.73,0.00,8.00,0.57,3.00,19.00,0.16,14.00,1.00,68.00
