Equipe,JO,Min,Pts,3P,2P,LL,RT,RO,RD,AS,ER,IA%,PTS,3PC,3PT,3P%,2PC,2PT,2P%,LLC,LLT,LL%,EN,BR,B/E,TO,FC,T/FC,ET,VI,EF
Flamengo,2,0.00,105.00,49.50,42.00,13.50,48.00,16.00,32.00,29.00,17.00,1.71,105.00,16.50,37.50,44.00,21.00,31.50,66.67,13.50,21.00,64.29,2.00,9.00,0.53,3.00,14.50,0.21,17.00,2.00,138.00
Sesi Franca,2,0.00,99.50,33.00,47.00,19.50,45.50,9.00,36.50,20.00,12.50,1.60,99.50,11.00,27.00,40.74,23.50,38.50,61.04,19.50,28.00,69.64,3.50,5.50,0.44,3.50,15.00,0.23,12.50,2.50,122.00
Minas,2,0.00,94.00,39.00,37.00,18.00,43.50,15.00,28.50,25.50,10.50,2.43,94.00,13.00,31.00,41.94,18.50,35.00,52.86,18.00,27.00,66.67,3.00,8.00,0.76,1.50,17.50,0.09,10.50,3.50,118.50
Cerrado,2,0.00,87.50,28.50,46.00,13.00,44.50,14.00,30.50,13.50,12.00,1.13,87.50,9.50,34.00,27.94,23.00,40.50,56.79,13.00,18.00,72.22,2.50,6.00,0.50,3.00,20.50,0.15,12.00,3.00,95.50
Pinheiros,2,0.00,86.00,27.00,48.00,11.00,49.50,21.50,28.00,20.00,14.50,1.38,86.00,9.00,27.00,33.33,24.00,54.50,44.04,11.00,17.50,62.86,2.50,8.00,0.55,5.50,21.50,0.26,14.50,3.00,99.50
São Paulo,2,0.00,79.50,22.50,48.00,9.00,36.00,6.00,30.00,18.50,11.00,1.68,79.50,7.50,26.50,28.30,24.00,34.50,69.57,9.00,12.00,75.00,3.00,6.00,0.55,1.50,13.50,0.11,11.00,1.50,98.00
Bauru Basket,2,0.00,76.00,18.00,43.00,15.00,40.00,6.00,34.00,15.50,11.00,1.41,76.00,6.00,25.00,24.00,21.50,37.00,58.11,15.00,19.50,76.92,0.00,5.00,0.45,4.50,18.00,0.25,11.00,1.00,91.00
Paulistano,1,0.00,74.00,30.00,38.00,6.00,36.00,9.00,27.00,20.00,10.00,2.00,74.00,10.00,24.00,41.67,19.00,41.00,46.34,6.00,11.00,54.55,1.00,7.00,0.70,2.00,21.00,0.10,10.00,2.00,88.00
Mogi,2,0.00,74.00,27.00,38.00,9.00,34.50,13.50,21.00,19.00,17.00,1.12,74.00,9.00,30.00,30.00,19.00,38.50,49.35,9.00,12.00,75.00,2.00,6.00,0.35,3.50,21.50,0.16,17.00,2.50,76.50
BRB/Brasília,2,0.00,70.50,24.00,32.00,14.50,43.50,12.50,31.00,15.00,13.50,1.11,70.50,8.00,23.50,34.04,16.00,45.00,35.56,14.50,17.50,82.86,0.00,6.50,0.48,2.50,19.00,0.13,13.50,3.00,77.00
Caxias do Sul Basquete,2,0.00,70.00,31.50,28.00,10.50,30.50,4.00,26.50,19.50,16.50,1.18,70.00,10.50,24.50,42.86,14.00,27.00,51.85,10.50,19.00,55.26,0.50,6.50,0.39,3.00,28.00,0.11,16.50,4.50,77.50
Corinthians,1,0.00,69.00,27.00,30.00,12.00,41.00,13.00,28.00,13.00,15.00,0.87,69.00,9.00,32.00,28.13,15.00,32.00,46.88,12.00,17.00,70.59,2.00,7.00,0.47,3.00,19.00,0.16,15.00,2.00,73.00
Rio Claro,2,0.00,68.50,25.50,26.00,17.00,37.00,10.00,27.00,14.00,15.00,0.93,68.50,8.50,26.00,32.69,13.00,31.50,41.27,17.00,22.00,77.27,1.00,8.50,0.57,1.00,22.00,0.05,15.00,2.50,73.00
União Corinthians,2,0.00,68.50,28.50,29.00,11.00,31.00,5.50,25.50,14.50,12.00,1.21,68.50,9.50,35.00,27.14,14.50,30.00,48.33,11.00,16.50,66.67,3.00,8.50,0.71,2.00,21.50,0.09,12.00,1.50,66.00
Fortaleza B. C. / CFO,1,0.00,68.00,15.00,46.00,7.00,46.00,17.00,29.00,10.00,11.00,0.91,68.00,5.00,30.00,16.67,23.00,48.00,47.92,7.00,8.00,87.50,0.00,7.00,0.64,0.00,14.00,0.00,11.00,3.00,69.00
UNIFACISA,1,0.00,66.00,21.00,40.00,5.00,37.00,15.00,22.00,17.00,14.00,1.21,66.00,7.00,27.00,25.93,20.00,39.00,51.28,5.00,12.00,41.67,2.00,6.00,0.43,0.00,21.00,0.00,14.00,2.00,66.00
Pato Basquete,2,0.00,64.50,19.50,31.00,14.00,29.00,5.50,23.50,17.00,12.00,1.42,64.50,6.50,25.00,26.00,15.50,34.50,44.93,14.00,20.50,68.29,1.00,10.50,0.88,0.50,21.00,0.02,12.00,1.50,65.50
