Equipe,JO,Min,Pts,3P,2P,LL,RT,RO,RD,AS,ER,IA%,PTS,3PC,3PT,3P%,2PC,2PT,2P%,LLC,LLT,LL%,EN,BR,B/E,TO,FC,T/FC,ET,VI,EF
Cerrado,1,0.00,86.00,21.00,50.00,15.00,52.00,14.00,38.00,19.00,11.00,1.73,86.00,7.00,26.00,26.92,25.00,55.00,45.45,15.00,22.00,68.18,3.00,5.00,0.45,6.00,20.00,0.30,11.00,1.00,101.00
Mogi,2,0.00,85.50,34.50,45.00,6.00,42.50,8.00,34.50,26.00,19.50,1.33,85.50,11.50,24.50,46.94,22.50,39.50,56.96,6.00,10.50,57.14,4.00,7.50,0.38,4.00,14.50,0.28,19.50,2.50,111.50
Pinheiros,1,0.00,83.00,27.00,48.00,8.00,38.00,13.00,25.00,20.00,13.00,1.54,83.00,9.00,21.00,42.86,24.00,46.00,52.17,8.00,14.00,57.14,3.00,7.00,0.54,0.00,13.00,0.00,13.00,6.00,95.00
Rio Claro,2,0.00,82.50,25.50,44.00,13.00,33.50,10.00,23.50,18.00,12.00,1.50,82.50,8.50,24.00,35.42,22.00,38.00,57.89,13.00,16.00,81.25,3.50,6.50,0.54,3.00,23.50,0.13,12.00,2.50,97.00
Sesi Franca,2,0.00,82.00,25.50,45.00,11.50,40.50,8.00,32.50,20.50,12.00,1.71,82.00,8.50,27.50,30.91,22.50,35.00,64.29,11.50,17.00,67.65,5.00,5.00,0.42,2.50,16.50,0.15,12.00,2.50,101.50
União Corinthians,2,0.00,82.00,33.00,38.00,11.00,41.50,9.50,32.00,18.00,16.50,1.09,82.00,11.00,31.50,34.92,19.00,38.00,50.00,11.00,14.00,78.57,1.00,7.50,0.45,3.50,22.00,0.16,16.50,2.50,93.50
Paulistano,1,0.00,78.00,24.00,42.00,12.00,49.00,12.00,37.00,14.00,12.00,1.17,78.00,8.00,22.00,36.36,21.00,43.00,48.84,12.00,16.00,75.00,0.00,7.00,0.58,1.00,13.00,0.08,12.00,1.00,97.00
Corinthians,2,0.00,77.00,34.50,37.00,5.50,40.00,15.50,24.50,16.50,13.00,1.27,77.00,11.50,32.50,35.38,18.50,38.00,48.68,5.50,7.50,73.33,1.50,3.50,0.27,1.50,17.50,0.09,13.00,4.00,83.00
BRB/Brasília,2,0.00,75.00,24.00,40.00,11.00,43.00,11.00,32.00,11.50,10.00,1.15,75.00,8.00,29.00,27.59,20.00,45.50,43.96,11.00,16.00,68.75,0.00,6.00,0.60,2.50,18.00,0.14,10.00,2.00,76.50
Pato Basquete,2,0.00,74.50,16.50,41.00,17.00,36.50,6.50,30.00,11.50,15.50,0.74,74.50,5.50,26.00,21.15,20.50,38.00,53.95,17.00,23.00,73.91,3.00,9.00,0.58,0.00,18.00,0.00,15.50,3.50,72.00
UNIFACISA,2,0.00,68.50,30.00,27.00,11.50,38.50,15.50,23.00,11.50,12.50,0.92,68.50,10.00,31.50,31.75,13.50,32.00,42.19,11.50,17.00,67.65,0.50,3.00,0.24,0.00,18.50,0.00,12.50,3.00,63.50
Bauru Basket,1,0.00,67.00,21.00,36.00,10.00,28.00,4.00,24.00,16.00,15.00,1.07,67.00,7.00,22.00,31.82,18.00,28.00,64.29,10.00,17.00,58.82,1.00,7.00,0.47,1.00,13.00,0.08,15.00,5.00,72.00
Caxias do Sul Basquete,2,0.00,66.50,21.00,38.00,7.50,31.00,8.00,23.00,14.00,15.00,0.93,66.50,7.00,31.50,22.22,19.00,34.00,55.88,7.50,14.00,53.57,0.00,7.50,0.50,1.50,18.50,0.08,15.00,2.50,59.50
Fortaleza B. C. / CFO,2,0.00,66.00,16.50,40.00,9.50,34.00,9.50,24.50,16.00,16.00,1.00,66.00,5.50,27.50,20.00,20.00,35.50,56.34,9.50,18.00,52.78,2.00,8.00,0.50,3.50,19.00,0.18,16.00,4.00,65.50
