Equipe,JO,Min,Pts,3P,2P,LL,RT,RO,RD,AS,ER,IA%,PTS,3PC,3PT,3P%,2PC,2PT,2P%,LLC,LLT,LL%,EN,BR,B/E,TO,FC,T/FC,ET,VI,EF
Cerrado,1,0.00,122.00,48.00,52.00,22.00,61.00,13.00,48.00,21.00,28.00,0.75,122.00,16.00,38.00,42.11,26.00,50.00,52.00,22.00,33.00,66.67,3.00,5.00,0.18,9.00,36.00,0.25,28.00,7.00,133.00
Paulistano,1,0.00,98.00,21.00,48.00,29.00,43.00,8.00,35.00,17.00,18.00,0.94,98.00,7.00,19.00,36.84,24.00,38.00,63.16,29.00,38.00,76.32,2.00,8.00,0.44,2.00,27.00,0.07,18.00,4.00,115.00
Sesi Franca,3,0.00,95.67,39.00,40.67,16.00,43.33,9.00,34.33,14.33,12.33,1.16,95.67,13.00,32.67,39.80,20.33,32.67,62.24,16.00,20.67,77.42,2.67,6.00,0.49,4.33,17.00,0.25,12.33,1.67,114.67
Fortaleza B. C. / CFO,2,0.00,95.00,22.50,48.00,24.50,41.50,13.50,28.00,12.50,12.50,1.00,95.00,7.50,28.00,26.79,24.00,56.50,42.48,24.50,35.50,69.01,1.50,10.50,0.84,2.00,23.00,0.09,12.50,2.00,85.00
São Paulo,2,0.00,89.00,39.00,31.00,19.00,32.50,6.00,26.50,18.00,9.00,2.00,89.00,13.00,33.50,38.81,15.50,27.00,57.41,19.00,24.50,77.55,1.00,6.50,0.72,3.00,23.50,0.13,9.00,1.00,102.50
Minas,2,0.00,81.50,36.00,34.00,11.50,42.50,11.00,31.50,15.50,11.50,1.35,81.50,12.00,36.00,33.33,17.00,29.00,58.62,11.50,19.00,60.53,1.50,6.50,0.57,1.50,14.50,0.10,11.50,2.00,92.50
Flamengo,1,0.00,81.00,30.00,42.00,9.00,43.00,10.00,33.00,20.00,16.00,1.25,81.00,10.00,33.00,30.30,21.00,32.00,65.63,9.00,9.00,100.00,1.00,9.00,0.56,3.00,14.00,0.21,16.00,4.00,106.00
Bauru Basket,2,0.00,80.50,37.50,33.00,10.00,34.50,8.00,26.50,21.50,10.50,2.05,80.50,12.50,39.00,32.05,16.50,31.50,52.38,10.00,15.00,66.67,0.50,10.00,0.95,2.00,24.00,0.08,10.50,1.00,91.50
UNIFACISA,2,0.00,80.00,37.50,35.00,7.50,39.00,9.00,30.00,13.50,11.00,1.23,80.00,12.50,34.00,36.76,17.50,35.00,50.00,7.50,10.00,75.00,1.50,10.00,0.91,0.50,20.50,0.02,11.00,1.50,90.50
Pinheiros,2,0.00,65.50,16.50,41.00,8.00,44.50,20.00,24.50,12.00,10.50,1.14,65.50,5.50,26.00,21.15,20.50,47.00,43.62,8.00,15.50,51.61,2.50,4.50,0.43,3.00,13.50,0.22,10.50,1.50,64.50
Corinthians,1,0.00,65.00,27.00,26.00,12.00,45.00,16.00,29.00,13.00,14.00,0.93,65.00,9.00,35.00,25.71,13.00,27.00,48.15,12.00,16.00,75.00,0.00,6.00,0.43,2.00,22.00,0.09,14.00,5.00,73.00
BRB/Brasília,1,0.00,60.00,21.00,34.00,5.00,39.00,11.00,28.00,11.00,16.00,0.69,60.00,7.00,25.00,28.00,17.00,39.00,43.59,5.00,9.00,55.56,1.00,5.00,0.31,2.00,13.00,0.15,16.00,0.00,57.00
