Equipe,JO,Min,Pts,3P,2P,LL,RT,RO,RD,AS,ER,IA%,PTS,3PC,3PT,3P%,2PC,2PT,2P%,LLC,LLT,LL%,EN,BR,B/E,TO,FC,T/FC,ET,VI,EF
BRB/Brasília,1,0.00,96.00,51.00,28.00,17.00,39.00,7.00,32.00,14.00,8.00,1.75,96.00,17.00,39.00,43.59,14.00,26.00,53.85,17.00,23.00,73.91,0.00,4.00,0.50,2.00,21.00,0.10,8.00,1.00,107.00
Fortaleza B. C. / CFO,1,0.00,91.00,33.00,46.00,12.00,36.00,10.00,26.00,14.00,12.00,1.17,91.00,11.00,29.00,37.93,23.00,36.00,63.89,12.00,18.00,66.67,3.00,5.00,0.42,2.00,22.00,0.09,12.00,2.00,99.00
Flamengo,2,0.00,91.00,39.00,32.00,20.00,39.50,15.50,24.00,13.50,9.00,1.50,91.00,13.00,39.00,33.33,16.00,31.00,51.61,20.00,23.50,85.11,2.00,5.50,0.61,1.50,19.50,0.08,9.00,2.00,97.50
Sesi Franca,1,0.00,86.00,24.00,46.00,16.00,36.00,9.00,27.00,17.00,6.00,2.83,86.00,8.00,26.00,30.77,23.00,45.00,51.11,16.00,19.00,84.21,2.00,4.00,0.67,2.00,23.00,0.09,6.00,1.00,96.00
Bauru Basket,1,0.00,84.00,24.00,48.00,12.00,38.00,11.00,27.00,12.00,17.00,0.71,84.00,8.00,25.00,32.00,24.00,44.00,54.55,12.00,15.00,80.00,1.00,7.00,0.41,1.00,21.00,0.05,17.00,7.00,85.00
União Corinthians,1,0.00,84.00,15.00,46.00,23.00,40.00,14.00,26.00,13.00,10.00,1.30,84.00,5.00,19.00,26.32,23.00,45.00,51.11,23.00,35.00,65.71,3.00,8.00,0.80,2.00,19.00,0.11,10.00,0.00,89.00
Pinheiros,1,0.00,82.00,24.00,48.00,10.00,50.00,18.00,32.00,23.00,14.00,1.64,82.00,8.00,25.00,32.00,24.00,52.00,46.15,10.00,13.00,76.92,3.00,6.00,0.43,6.00,18.00,0.33,14.00,3.00,105.00
Paulistano,1,0.00,80.00,12.00,50.00,18.00,41.00,12.00,29.00,13.00,5.00,2.60,80.00,4.00,25.00,16.00,25.00,45.00,55.56,18.00,24.00,75.00,5.00,9.00,1.80,2.00,22.00,0.09,5.00,2.00,93.00
São Paulo,2,0.00,80.00,27.00,42.00,11.00,36.00,8.00,28.00,19.00,12.00,1.58,80.00,9.00,28.50,31.58,21.00,32.00,65.63,11.00,16.50,66.67,0.50,4.50,0.38,3.00,18.50,0.16,12.00,2.00,94.50
Cerrado,1,0.00,76.00,21.00,34.00,21.00,46.00,14.00,32.00,11.00,14.00,0.79,76.00,7.00,21.00,33.33,17.00,43.00,39.53,21.00,28.00,75.00,2.00,3.00,0.21,3.00,22.00,0.14,14.00,2.00,78.00
Pato Basquete,2,0.00,71.50,27.00,33.00,11.50,38.50,13.00,25.50,10.50,19.00,0.55,71.50,9.00,33.00,27.27,16.50,34.50,47.83,11.50,13.50,85.19,2.00,4.00,0.21,2.50,17.50,0.14,19.00,7.00,64.00
Caxias do Sul Basquete,1,0.00,70.00,27.00,32.00,11.00,31.00,3.00,28.00,9.00,15.00,0.60,70.00,9.00,20.00,45.00,16.00,33.00,48.48,11.00,17.00,64.71,0.00,7.00,0.47,0.00,28.00,0.00,15.00,3.00,68.00
Minas,1,0.00,61.00,24.00,30.00,7.00,36.00,12.00,24.00,12.00,15.00,0.80,61.00,8.00,26.00,30.77,15.00,38.00,39.47,7.00,8.00,87.50,0.00,4.00,0.27,2.00,17.00,0.12,15.00,3.00,58.00
