Equipe,JO,Min,Pts,3P,2P,LL,RT,RO,RD,AS,ER,IA%,PTS,3PC,3PT,3P%,2PC,2PT,2P%,LLC,LLT,LL%,EN,BR,B/E,TO,FC,T/FC,ET,VI,EF
Sesi Franca,2,0.00,95.00,40.50,41.00,13.50,39.00,8.50,30.50,21.00,12.50,1.68,95.00,13.50,34.00,39.71,20.50,32.00,64.06,13.50,19.00,71.05,3.50,8.00,0.64,2.00,17.00,0.12,12.50,2.00,115.00
Minas,2,0.00,89.00,37.50,41.00,10.50,45.00,11.00,34.00,17.00,14.00,1.21,89.00,12.50,30.50,40.98,20.50,35.50,57.75,10.50,13.00,80.77,1.50,8.50,0.61,2.00,16.00,0.13,14.00,2.50,112.00
Flamengo,2,0.00,82.00,30.00,33.00,19.00,36.50,11.50,25.00,13.00,16.00,0.81,82.00,10.00,27.00,37.04,16.50,32.50,50.77,19.00,25.00,76.00,0.00,6.00,0.38,3.50,20.50,0.17,16.00,4.00,86.00
Mogi,2,0.00,80.00,27.00,36.00,17.00,43.50,13.00,30.50,17.50,16.00,1.09,80.00,9.00,28.50,31.58,18.00,36.50,49.32,17.00,23.50,72.34,2.00,7.00,0.44,0.50,18.00,0.03,16.00,3.00,88.00
Bauru Basket,2,0.00,79.00,31.50,36.00,11.50,39.00,12.50,26.50,19.00,10.50,1.81,79.00,10.50,34.00,30.88,18.00,29.50,61.02,11.50,13.00,88.46,0.00,5.00,0.48,3.50,17.50,0.20,10.50,2.00,98.50
UNIFACISA,2,0.00,77.00,36.00,28.00,13.00,31.50,7.50,24.00,19.50,11.00,1.77,77.00,12.00,29.50,40.68,14.00,26.00,53.85,13.00,16.00,81.25,2.50,7.00,0.64,1.00,16.00,0.06,11.00,2.00,92.50
Paulistano,2,0.00,77.00,24.00,40.00,13.00,35.00,11.00,24.00,16.50,13.50,1.22,77.00,8.00,24.50,32.65,20.00,40.50,49.38,13.00,18.50,70.27,0.00,7.00,0.52,1.00,22.50,0.04,13.50,3.00,80.50
Caxias do Sul Basquete,2,0.00,74.00,16.50,48.00,9.50,41.00,13.00,28.00,22.00,13.00,1.69,74.00,5.50,22.00,25.00,24.00,44.50,53.93,9.50,13.50,70.37,2.00,12.00,0.92,3.50,18.50,0.19,13.00,3.50,98.50
Pinheiros,2,0.00,74.00,25.50,37.00,11.50,47.00,20.50,26.50,17.00,11.00,1.55,74.00,8.50,35.00,24.29,18.50,37.50,49.33,11.50,17.50,65.71,3.00,8.00,0.73,2.00,16.50,0.12,11.00,0.50,85.50
União Corinthians,2,0.00,72.50,27.00,39.00,6.50,43.00,15.00,28.00,12.50,13.50,0.93,72.50,9.00,30.00,30.00,19.50,50.00,39.00,6.50,10.00,65.00,2.00,16.50,1.22,3.50,22.00,0.16,13.50,3.50,79.50
Corinthians,2,0.00,72.50,33.00,28.00,11.50,33.50,11.50,22.00,16.50,10.50,1.57,72.50,11.00,39.00,28.21,14.00,29.00,48.28,11.50,14.50,79.31,1.00,5.00,0.48,2.50,18.50,0.14,10.50,0.50,73.50
Cerrado,2,0.00,70.00,30.00,32.00,8.00,42.50,10.50,32.00,12.00,19.50,0.62,70.00,10.00,32.00,31.25,16.00,34.50,46.38,8.00,14.00,57.14,0.50,7.50,0.38,1.00,17.00,0.06,19.50,2.00,67.00
Pato Basquete,2,0.00,69.00,24.00,38.00,7.00,37.50,12.00,25.50,13.00,15.00,0.87,69.00,8.00,25.50,31.37,19.00,39.50,48.10,7.00,13.50,51.85,1.00,4.00,0.27,2.00,21.00,0.10,15.00,3.00,66.00
Rio Claro,2,0.00,68.50,22.50,33.00,13.00,38.00,12.50,25.50,11.00,11.50,0.96,68.50,7.50,22.50,33.33,16.50,41.00,40.24,13.00,19.50,66.67,1.50,8.00,0.70,1.00,21.50,0.05,11.50,5.50,69.00
BRB/Brasília,2,0.00,59.50,10.50,29.00,20.00,37.00,7.00,30.00,7.50,22.50,0.33,59.50,3.50,15.50,22.58,14.50,31.50,46.03,20.00,23.00,86.96,0.50,2.50,0.11,4.50,15.50,0.29,22.50,0.50,56.50
Fortaleza B. C. / CFO,2,0.00,59.50,18.00,32.00,9.50,36.50,11.50,25.00,14.50,15.50,0.94,59.50,6.00,24.00,25.00,16.00,38.50,41.56,9.50,15.00,63.33,0.00,7.00,0.45,3.00,17.50,0.17,15.50,3.00,59.00
