Equipe,JO,Min,Pts,3P,2P,LL,RT,RO,RD,AS,ER,IA%,PTS,3PC,3PT,3P%,2PC,2PT,2P%,LLC,LLT,LL%,EN,BR,B/E,TO,FC,T/FC,ET,VI,EF
Minas,1,0.00,101.00,42.00,44.00,15.00,39.00,12.00,27.00,21.00,12.00,1.75,101.00,14.00,37.00,37.84,22.00,36.00,61.11,15.00,16.00,93.75,4.00,9.00,0.75,0.00,18.00,0.00,12.00,3.00,120.00
Sesi Franca,1,0.00,96.00,33.00,56.00,7.00,54.00,16.00,38.00,16.00,21.00,0.76,96.00,11.00,32.00,34.38,28.00,41.00,68.29,7.00,7.00,100.00,1.00,8.00,0.38,5.00,7.00,0.71,21.00,2.00,124.00
Flamengo,1,0.00,89.00,42.00,28.00,19.00,31.00,4.00,27.00,17.00,14.00,1.21,89.00,14.00,30.00,46.67,14.00,18.00,77.78,19.00,25.00,76.00,0.00,4.00,0.29,1.00,15.00,0.07,14.00,1.00,102.00
Caxias do Sul Basquete,1,0.00,89.00,39.00,42.00,8.00,39.00,9.00,30.00,23.00,14.00,1.64,89.00,13.00,26.00,50.00,21.00,36.00,58.33,8.00,15.00,53.33,2.00,9.00,0.64,3.00,20.00,0.15,14.00,0.00,114.00
Rio Claro,2,0.00,86.50,30.00,41.00,15.50,35.50,9.00,26.50,16.00,9.50,1.68,86.50,10.00,30.00,33.33,20.50,33.50,61.19,15.50,21.00,73.81,0.50,8.00,0.84,1.50,23.00,0.07,9.50,1.00,99.50
São Paulo,2,0.00,86.00,36.00,38.00,12.00,28.00,3.50,24.50,23.00,9.50,2.42,86.00,12.00,32.00,37.50,19.00,30.50,62.30,12.00,14.50,82.76,3.50,6.50,0.68,1.50,15.00,0.10,9.50,1.00,101.50
UNIFACISA,2,0.00,84.50,33.00,38.00,13.50,31.50,10.50,21.00,11.50,9.50,1.21,84.50,11.00,26.50,41.51,19.00,37.00,51.35,13.50,18.00,75.00,1.00,7.00,0.74,1.50,20.50,0.07,9.50,1.00,88.50
Pato Basquete,2,0.00,84.00,40.50,34.00,9.50,43.50,9.00,34.50,15.50,14.00,1.11,84.00,13.50,28.00,48.21,17.00,34.00,50.00,9.50,14.00,67.86,2.00,7.00,0.50,1.50,19.50,0.08,14.00,1.50,101.50
Corinthians,2,0.00,82.50,34.50,35.00,13.00,38.00,14.00,24.00,16.00,10.50,1.52,82.50,11.50,34.00,33.82,17.50,35.50,49.30,13.00,13.50,96.30,0.50,6.00,0.57,0.00,18.00,0.00,10.50,4.50,91.00
Pinheiros,2,0.00,76.00,28.50,36.00,11.50,39.50,9.50,30.00,11.50,15.50,0.74,76.00,9.50,28.00,33.93,18.00,37.50,48.00,11.50,19.00,60.53,0.50,7.50,0.48,2.50,17.00,0.15,15.50,3.00,76.00
Fortaleza B. C. / CFO,1,0.00,74.00,15.00,40.00,19.00,35.00,10.00,25.00,16.00,17.00,0.94,74.00,5.00,25.00,20.00,20.00,36.00,55.56,19.00,22.00,86.36,1.00,5.00,0.29,2.00,22.00,0.09,17.00,5.00,76.00
Paulistano,1,0.00,73.00,18.00,40.00,15.00,42.00,12.00,30.00,14.00,13.00,1.08,73.00,6.00,25.00,24.00,20.00,44.00,45.45,15.00,17.00,88.24,0.00,8.00,0.62,4.00,19.00,0.21,13.00,3.00,83.00
Mogi,1,0.00,72.00,24.00,42.00,6.00,40.00,11.00,29.00,18.00,21.00,0.86,72.00,8.00,31.00,25.81,21.00,32.00,65.63,6.00,8.00,75.00,3.00,4.00,0.19,2.00,20.00,0.10,21.00,3.00,79.00
União Corinthians,1,0.00,72.00,21.00,38.00,13.00,35.00,12.00,23.00,17.00,15.00,1.13,72.00,7.00,22.00,31.82,19.00,42.00,45.24,13.00,21.00,61.90,5.00,12.00,0.80,4.00,17.00,0.24,15.00,2.00,79.00
Cerrado,2,0.00,68.00,28.50,32.00,7.50,31.00,11.00,20.00,12.00,13.50,0.89,68.00,9.50,34.50,27.54,16.00,34.00,47.06,7.50,10.00,75.00,3.50,8.00,0.59,2.50,15.00,0.17,13.50,1.50,62.50
BRB/Brasília,1,0.00,58.00,12.00,24.00,22.00,39.00,11.00,28.00,8.00,23.00,0.35,58.00,4.00,23.00,17.39,12.00,27.00,44.44,22.00,30.00,73.33,0.00,7.00,0.30,0.00,24.00,0.00,23.00,6.00,47.00
Bauru Basket,1,0.00,53.00,18.00,26.00,9.00,27.00,6.00,21.00,10.00,15.00,0.67,53.00,6.00,22.00,27.27,13.00,31.00,41.94,9.00,19.00,47.37,0.00,8.00,0.53,2.00,19.00,0.11,15.00,2.00,41.00
