Equipe,JO,Min,Pts,3P,2P,LL,RT,RO,RD,AS,ER,IA%,PTS,3PC,3PT,3P%,2PC,2PT,2P%,LLC,LLT,LL%,EN,BR,B/E,TO,FC,T/FC,ET,VI,EF
Bauru Basket,1,0.00,107.00,51.00,38.00,18.00,41.00,7.00,34.00,21.00,12.00,1.75,107.00,17.00,39.00,43.59,19.00,40.00,47.50,18.00,19.00,94.74,1.00,13.00,1.08,2.00,24.00,0.08,12.00,2.00,128.00
Mogi,1,0.00,103.00,45.00,36.00,22.00,46.00,9.00,37.00,23.00,20.00,1.15,103.00,15.00,41.00,36.59,18.00,33.00,54.55,22.00,24.00,91.67,3.00,5.00,0.25,3.00,21.00,0.14,20.00,1.00,117.00
Paulistano,1,0.00,93.00,42.00,48.00,3.00,41.00,16.00,25.00,21.00,11.00,1.91,93.00,14.00,31.00,45.16,24.00,43.00,55.81,3.00,8.00,37.50,5.00,6.00,0.55,1.00,20.00,0.05,11.00,3.00,110.00
Sesi Franca,1,0.00,89.00,30.00,46.00,13.00,41.00,13.00,28.00,16.00,11.00,1.45,89.00,10.00,31.00,32.26,23.00,43.00,53.49,13.00,17.00,76.47,3.00,6.00,0.55,4.00,14.00,0.29,11.00,0.00,100.00
São Paulo,2,0.00,85.00,25.50,47.00,12.50,38.50,11.50,27.00,16.00,9.00,1.78,85.00,8.50,28.50,29.82,23.50,39.50,59.49,12.50,14.00,89.29,5.50,6.50,0.72,1.50,16.00,0.09,9.00,0.50,101.00
Flamengo,3,0.00,84.33,41.00,31.33,12.00,43.00,11.33,31.67,19.00,12.00,1.58,84.33,13.67,41.33,33.06,15.67,26.67,58.75,12.00,17.00,70.59,1.67,6.00,0.50,2.67,16.67,0.16,12.00,1.67,99.33
Pinheiros,1,0.00,82.00,30.00,32.00,20.00,30.00,9.00,21.00,19.00,13.00,1.46,82.00,10.00,24.00,41.67,16.00,34.00,47.06,20.00,24.00,83.33,4.00,6.00,0.46,0.00,12.00,0.00,13.00,4.00,88.00
Cerrado,2,0.00,80.50,28.50,39.00,13.00,39.50,10.00,29.50,16.50,10.00,1.65,80.50,9.50,27.50,34.55,19.50,37.00,52.70,13.00,19.00,68.42,0.50,3.50,0.35,3.50,20.50,0.17,10.00,2.00,92.00
Rio Claro,2,0.00,79.50,24.00,33.00,22.50,41.50,13.50,28.00,12.00,9.50,1.26,79.50,8.00,25.00,32.00,16.50,38.50,42.86,22.50,26.50,84.91,1.00,6.00,0.63,2.00,21.00,0.10,9.50,1.50,88.50
BRB/Brasília,1,0.00,79.00,27.00,44.00,8.00,39.00,12.00,27.00,13.00,10.00,1.30,79.00,9.00,32.00,28.13,22.00,38.00,57.89,8.00,12.00,66.67,0.00,7.00,0.70,0.00,20.00,0.00,10.00,0.00,85.00
Fortaleza B. C. / CFO,1,0.00,75.00,21.00,40.00,14.00,27.00,6.00,21.00,7.00,7.00,1.00,75.00,7.00,35.00,20.00,20.00,32.00,62.50,14.00,19.00,73.68,0.00,6.00,0.86,0.00,25.00,0.00,7.00,2.00,63.00
UNIFACISA,2,0.00,72.00,19.50,44.00,8.50,40.50,10.50,30.00,14.00,14.50,0.97,72.00,6.50,24.00,27.08,22.00,38.00,57.89,8.50,12.50,68.00,2.00,9.00,0.62,1.00,17.50,0.06,14.50,1.50,84.50
Minas,2,0.00,72.00,24.00,33.00,15.00,40.00,11.00,29.00,12.50,16.50,0.76,72.00,8.00,27.50,29.09,16.50,28.50,57.89,15.00,20.50,73.17,3.50,5.50,0.33,1.00,18.50,0.05,16.50,4.50,77.50
Corinthians,2,0.00,69.00,25.50,38.00,5.50,29.50,7.50,22.00,18.00,12.50,1.44,69.00,8.50,26.00,32.69,19.00,35.00,54.29,5.50,8.00,68.75,1.00,2.50,0.20,0.50,17.50,0.03,12.50,2.50,71.00
Pato Basquete,1,0.00,62.00,6.00,38.00,18.00,40.00,11.00,29.00,9.00,17.00,0.53,62.00,2.00,24.00,8.33,19.00,35.00,54.29,18.00,22.00,81.82,4.00,6.00,0.35,1.00,17.00,0.06,17.00,7.00,59.00
União Corinthians,1,0.00,55.00,27.00,22.00,6.00,35.00,9.00,26.00,15.00,11.00,1.36,55.00,9.00,32.00,28.13,11.00,43.00,25.58,6.00,8.00,75.00,2.00,4.00,0.36,2.00,21.00,0.10,11.00,1.00,43.00
