Equipe,JO,Min,Pts,3P,2P,LL,RT,RO,RD,AS,ER,IA%,PTS,3PC,3PT,3P%,2PC,2PT,2P%,LLC,LLT,LL%,EN,BR,B/E,TO,FC,T/FC,ET,VI,EF
Sesi Franca,2,0.00,88.00,36.00,41.00,11.00,40.50,7.50,33.00,18.50,11.50,1.61,88.00,12.00,32.50,36.92,20.50,30.50,67.21,11.00,15.50,70.97,2.50,4.50,0.39,1.50,17.50,0.09,11.50,2.50,106.50
Cerrado,2,0.00,86.50,25.50,47.00,14.00,45.00,15.50,29.50,20.50,11.00,1.86,86.50,8.50,22.50,37.78,23.50,50.00,47.00,14.00,16.50,84.85,2.50,6.50,0.59,4.00,16.50,0.24,11.00,5.50,108.50
UNIFACISA,2,0.00,82.50,34.50,40.00,8.00,36.50,10.50,26.00,19.50,12.50,1.56,82.50,11.50,34.50,33.33,20.00,31.50,63.49,8.00,11.50,69.57,2.00,9.50,0.76,0.00,19.00,0.00,12.50,2.50,97.50
Minas,2,0.00,82.00,31.50,40.00,10.50,31.50,6.50,25.00,18.50,12.00,1.54,82.00,10.50,29.50,35.59,20.00,32.50,61.54,10.50,16.50,63.64,4.00,11.00,0.92,3.50,17.00,0.21,12.00,4.00,97.00
Mogi,2,0.00,80.50,25.50,34.00,21.00,37.50,9.00,28.50,19.50,13.00,1.50,80.50,8.50,28.00,30.36,17.00,33.50,50.75,21.00,25.50,82.35,2.50,8.50,0.65,3.00,19.00,0.16,13.00,1.00,95.50
Paulistano,2,0.00,80.00,24.00,44.00,12.00,40.00,14.00,26.00,16.50,10.50,1.57,80.00,8.00,27.50,29.09,22.00,48.00,45.83,12.00,17.00,70.59,2.00,5.50,0.52,2.50,19.50,0.13,10.50,2.50,83.50
Flamengo,2,0.00,78.00,31.50,33.00,13.50,42.00,11.00,31.00,17.50,11.50,1.52,78.00,10.50,35.00,30.00,16.50,29.50,55.93,13.50,20.50,65.85,1.50,5.50,0.48,1.50,19.00,0.08,11.50,2.50,88.50
Corinthians,2,0.00,76.00,31.50,32.00,12.50,37.00,10.50,26.50,15.00,9.50,1.58,76.00,10.50,39.50,26.58,16.00,29.00,55.17,12.50,14.00,89.29,1.00,4.00,0.42,2.50,18.00,0.14,9.50,2.00,81.50
Bauru Basket,1,0.00,73.00,33.00,32.00,8.00,41.00,9.00,32.00,23.00,17.00,1.35,73.00,11.00,34.00,32.35,16.00,27.00,59.26,8.00,11.00,72.73,1.00,8.00,0.47,3.00,17.00,0.18,17.00,2.00,94.00
São Paulo,2,0.00,72.50,21.00,39.00,12.50,35.50,6.00,29.50,13.50,16.50,0.82,72.50,7.00,23.50,29.79,19.50,34.50,56.52,12.50,19.50,64.10,1.00,10.50,0.64,3.00,18.50,0.16,16.50,3.00,80.00
União Corinthians,1,0.00,71.00,24.00,32.00,15.00,44.00,7.00,37.00,7.00,24.00,0.29,71.00,8.00,29.00,27.59,16.00,28.00,57.14,15.00,22.00,68.18,2.00,8.00,0.33,5.00,17.00,0.29,24.00,3.00,71.00
Fortaleza B. C. / CFO,2,0.00,71.00,19.50,35.00,16.50,34.00,4.50,29.50,12.00,17.00,0.71,71.00,6.50,23.00,28.26,17.50,32.00,54.69,16.50,22.50,73.33,1.00,7.00,0.41,1.00,21.00,0.05,17.00,4.00,71.00
BRB/Brasília,2,0.00,70.50,13.50,44.00,13.00,43.00,8.50,34.50,17.50,15.00,1.17,70.50,4.50,20.50,21.95,22.00,40.00,55.00,13.00,20.00,65.00,0.50,3.50,0.23,5.00,20.00,0.25,15.00,3.50,83.50
Caxias do Sul Basquete,1,0.00,69.00,18.00,40.00,11.00,34.00,13.00,21.00,16.00,8.00,2.00,69.00,6.00,35.00,17.14,20.00,36.00,55.56,11.00,13.00,84.62,1.00,12.00,1.50,0.00,21.00,0.00,8.00,1.00,76.00
Pinheiros,1,0.00,68.00,24.00,32.00,12.00,38.00,10.00,28.00,13.00,12.00,1.08,68.00,8.00,29.00,27.59,16.00,36.00,44.44,12.00,15.00,80.00,0.00,11.00,0.92,5.00,17.00,0.29,12.00,2.00,79.00
Pato Basquete,2,0.00,67.50,28.50,30.00,9.00,31.50,7.50,24.00,10.50,15.00,0.70,67.50,9.50,28.50,33.33,15.00,30.50,49.18,9.00,16.00,56.25,1.00,8.50,0.57,2.00,17.50,0.11,15.00,2.50,63.50
Rio Claro,2,0.00,63.50,13.50,40.00,10.00,34.00,11.50,22.50,17.50,14.50,1.21,63.50,4.50,25.50,17.65,20.00,40.50,49.38,10.00,16.00,62.50,2.00,7.00,0.48,2.00,24.00,0.08,14.50,2.00,62.00
