Equipe,JO,Min,Pts,3P,2P,LL,RT,RO,RD,AS,ER,IA%,PTS,3PC,3PT,3P%,2PC,2PT,2P%,LLC,LLT,LL%,EN,BR,B/E,TO,FC,T/FC,ET,VI,EF
Sesi Franca,2,0.00,99.50,51.00,35.00,13.50,39.00,12.50,26.50,20.00,13.50,1.48,99.50,17.00,39.00,43.59,17.50,26.50,66.04,13.50,17.00,79.41,2.50,6.50,0.48,3.00,14.50,0.21,13.50,2.50,120.00
UNIFACISA,1,0.00,95.00,60.00,24.00,11.00,38.00,7.00,31.00,21.00,11.00,1.91,95.00,20.00,38.00,52.63,12.00,27.00,44.44,11.00,15.00,73.33,1.00,4.00,0.36,3.00,20.00,0.15,11.00,3.00,113.00
Flamengo,1,0.00,90.00,48.00,36.00,6.00,52.00,13.00,39.00,30.00,16.00,1.88,90.00,16.00,38.00,42.11,18.00,34.00,52.94,6.00,10.00,60.00,2.00,10.00,0.63,1.00,9.00,0.11,16.00,3.00,125.00
Minas,2,0.00,90.00,37.50,43.00,9.50,43.00,9.00,34.00,19.00,17.00,1.12,90.00,12.50,29.00,43.10,21.50,35.50,60.56,9.50,16.50,57.58,3.00,8.50,0.50,4.50,16.50,0.27,17.00,2.00,110.50
São Paulo,2,0.00,87.00,37.50,38.00,11.50,34.50,9.00,25.50,16.00,11.00,1.45,87.00,12.50,32.50,38.46,19.00,31.50,60.32,11.50,17.50,65.71,1.00,5.00,0.45,2.50,16.00,0.16,11.00,3.00,95.50
BRB/Brasília,1,0.00,86.00,42.00,40.00,4.00,51.00,19.00,32.00,20.00,13.00,1.54,86.00,14.00,31.00,45.16,20.00,48.00,41.67,4.00,8.00,50.00,0.00,4.00,0.31,1.00,20.00,0.05,13.00,2.00,100.00
Cerrado,1,0.00,86.00,33.00,44.00,9.00,32.00,14.00,18.00,19.00,11.00,1.73,86.00,11.00,35.00,31.43,22.00,37.00,59.46,9.00,10.00,90.00,1.00,4.00,0.36,2.00,19.00,0.11,11.00,5.00,92.00
Bauru Basket,2,0.00,86.00,39.00,31.00,16.00,27.50,8.50,19.00,15.00,10.50,1.43,86.00,13.00,29.00,44.83,15.50,29.00,53.45,16.00,21.50,74.42,1.00,6.50,0.62,0.00,20.50,0.00,10.50,2.50,89.50
União Corinthians,1,0.00,82.00,24.00,40.00,18.00,33.00,8.00,25.00,17.00,13.00,1.31,82.00,8.00,26.00,30.77,20.00,44.00,45.45,18.00,23.00,78.26,4.00,13.00,1.00,5.00,20.00,0.25,13.00,3.00,90.00
Pinheiros,2,0.00,80.00,22.50,40.00,17.50,32.00,8.50,23.50,17.50,18.00,0.97,80.00,7.50,24.00,31.25,20.00,38.00,52.63,17.50,21.00,83.33,2.50,10.50,0.58,2.50,17.00,0.15,18.00,1.50,86.50
Rio Claro,2,0.00,80.00,9.00,53.00,18.00,37.00,13.50,23.50,8.50,14.00,0.61,80.00,3.00,24.00,12.50,26.50,41.00,64.63,18.00,25.00,72.00,2.00,9.50,0.68,2.00,22.50,0.09,14.00,3.50,80.50
Corinthians,2,0.00,78.00,39.00,31.00,8.00,36.50,9.50,27.00,20.00,10.00,2.00,78.00,13.00,34.50,37.68,15.50,33.50,46.27,8.00,12.50,64.00,1.00,8.50,0.85,3.50,21.00,0.17,10.00,1.00,92.50
Paulistano,2,0.00,75.50,21.00,40.00,14.50,37.00,10.00,27.00,12.50,15.50,0.81,75.50,7.00,21.00,33.33,20.00,40.50,49.38,14.50,19.00,76.32,1.00,8.00,0.52,2.50,21.00,0.12,15.50,4.50,81.00
Pato Basquete,2,0.00,73.00,28.50,33.00,11.50,44.50,16.00,28.50,14.00,11.50,1.22,73.00,9.50,28.50,33.33,16.50,42.00,39.29,11.50,16.00,71.88,2.50,5.50,0.48,3.50,20.50,0.17,11.50,4.00,80.00
Mogi,2,0.00,68.50,22.50,33.00,13.00,39.00,12.50,26.50,21.00,21.50,0.98,68.50,7.50,25.00,30.00,16.50,33.00,50.00,13.00,21.00,61.90,2.50,5.00,0.23,1.00,17.00,0.06,21.50,5.50,71.00
Fortaleza B. C. / CFO,1,0.00,68.00,24.00,38.00,6.00,35.00,7.00,28.00,14.00,11.00,1.27,68.00,8.00,24.00,33.33,19.00,38.00,50.00,6.00,12.00,50.00,4.00,3.00,0.27,3.00,18.00,0.17,11.00,2.00,71.00
Caxias do Sul Basquete,2,0.00,58.50,18.00,35.00,5.50,30.50,6.00,24.50,14.00,14.00,1.00,58.50,6.00,23.50,25.53,17.50,42.00,41.67,5.50,8.00,68.75,1.50,6.50,0.46,3.00,19.00,0.16,14.00,2.50,54.00
