Equipe,JO,Min,Pts,3P,2P,LL,RT,RO,RD,AS,ER,IA%,PTS,3PC,3PT,3P%,2PC,2PT,2P%,LLC,LLT,LL%,EN,BR,B/E,TO,FC,T/FC,ET,VI,EF
Flamengo,2,0.00,105.00,45.00,41.00,19.00,38.00,7.00,31.00,22.50,16.50,1.36,105.00,15.00,31.00,48.39,20.50,30.50,67.21,19.00,21.50,88.37,1.50,5.00,0.30,2.00,14.50,0.14,16.50,1.00,127.50
Minas,1,0.00,101.00,48.00,40.00,13.00,40.00,7.00,33.00,16.00,6.00,2.67,101.00,16.00,29.00,55.17,20.00,34.00,58.82,13.00,19.00,68.42,6.00,5.00,0.83,1.00,17.00,0.06,6.00,1.00,124.00
Pinheiros,2,0.00,97.50,43.50,38.00,16.00,44.50,15.00,29.50,19.50,16.00,1.22,97.50,14.50,35.00,41.43,19.00,42.00,45.24,16.00,21.00,76.19,2.00,15.00,0.94,3.00,19.50,0.15,16.00,3.50,115.00
São Paulo,1,0.00,88.00,27.00,46.00,15.00,30.00,4.00,26.00,13.00,12.00,1.08,88.00,9.00,23.00,39.13,23.00,35.00,65.71,15.00,21.00,71.43,3.00,10.00,0.83,2.00,17.00,0.12,12.00,2.00,99.00
União Corinthians,2,0.00,86.50,16.50,49.00,21.00,45.00,19.00,26.00,14.00,10.00,1.40,86.50,5.50,19.50,28.21,24.50,49.00,50.00,21.00,33.00,63.64,3.00,2.50,0.25,0.50,27.00,0.02,10.00,2.00,88.00
Bauru Basket,2,0.00,85.00,31.50,44.00,9.50,42.00,12.50,29.50,20.00,9.50,2.11,85.00,10.50,29.50,35.59,22.00,40.00,55.00,9.50,14.50,65.52,2.00,4.50,0.47,2.50,18.50,0.14,9.50,1.50,102.50
BRB/Brasília,2,0.00,84.50,19.50,45.00,20.00,41.00,15.50,25.50,16.50,20.50,0.80,84.50,6.50,24.50,26.53,22.50,39.50,56.96,20.00,31.50,63.49,2.00,8.00,0.39,2.00,21.00,0.10,20.50,4.50,85.00
Sesi Franca,2,0.00,84.00,25.50,39.00,19.50,33.50,9.00,24.50,13.00,11.00,1.18,84.00,8.50,27.50,30.91,19.50,31.00,62.90,19.50,23.00,84.78,3.00,4.00,0.36,3.00,17.50,0.17,11.00,1.50,92.50
Corinthians,1,0.00,81.00,30.00,42.00,9.00,38.00,14.00,24.00,18.00,11.00,1.64,81.00,10.00,19.00,52.63,21.00,44.00,47.73,9.00,13.00,69.23,4.00,5.00,0.45,1.00,14.00,0.07,11.00,4.00,96.00
Pato Basquete,2,0.00,78.50,40.50,28.00,10.00,30.50,7.50,23.00,11.00,9.50,1.16,78.50,13.50,34.00,39.71,14.00,30.00,46.67,10.00,12.50,80.00,0.50,4.50,0.47,1.00,23.00,0.04,9.50,3.00,77.00
Mogi,1,0.00,77.00,27.00,42.00,8.00,32.00,16.00,16.00,20.00,12.00,1.67,77.00,9.00,39.00,23.08,21.00,43.00,48.84,8.00,14.00,57.14,2.00,12.00,1.00,1.00,21.00,0.05,12.00,2.00,72.00
Caxias do Sul Basquete,2,0.00,76.50,30.00,33.00,13.50,31.50,8.00,23.50,14.00,13.00,1.08,76.50,10.00,25.00,40.00,16.50,34.00,48.53,13.50,19.50,69.23,2.00,5.00,0.38,3.00,20.50,0.15,13.00,3.00,78.50
Rio Claro,2,0.00,76.00,25.50,31.00,19.50,34.00,8.00,26.00,14.50,14.50,1.00,76.00,8.50,28.00,30.36,15.50,30.00,51.67,19.50,23.50,82.98,1.50,4.00,0.28,0.50,30.00,0.02,14.50,5.00,76.50
Paulistano,1,0.00,71.00,24.00,42.00,5.00,29.00,9.00,20.00,16.00,9.00,1.78,71.00,8.00,21.00,38.10,21.00,41.00,51.22,5.00,8.00,62.50,0.00,4.00,0.44,2.00,16.00,0.13,9.00,3.00,77.00
UNIFACISA,1,0.00,70.00,24.00,36.00,10.00,33.00,7.00,26.00,15.00,16.00,0.94,70.00,8.00,22.00,36.36,18.00,36.00,50.00,10.00,16.00,62.50,2.00,6.00,0.38,1.00,19.00,0.05,16.00,3.00,71.00
Cerrado,2,0.00,69.00,25.50,37.00,6.50,39.50,9.00,30.50,13.50,12.00,1.13,69.00,8.50,32.00,26.56,18.50,38.50,48.05,6.50,8.00,81.25,2.00,7.50,0.63,2.50,17.00,0.15,12.00,1.00,75.00
