Equipe,JO,Min,Pts,3P,2P,LL,RT,RO,RD,AS,ER,IA%,PTS,3PC,3PT,3P%,2PC,2PT,2P%,LLC,LLT,LL%,EN,BR,B/E,TO,FC,T/FC,ET,VI,EF
Paulistano,1,0.00,110.00,39.00,46.00,25.00,28.00,10.00,18.00,20.00,12.00,1.67,110.00,13.00,28.00,46.43,23.00,38.00,60.53,25.00,28.00,89.29,1.00,13.00,1.08,0.00,28.00,0.00,12.00,1.00,126.00
Limeira,1,0.00,99.00,48.00,38.00,13.00,29.00,9.00,20.00,13.00,11.00,1.18,99.00,16.00,32.00,50.00,19.00,35.00,54.29,13.00,16.00,81.25,0.00,11.00,1.00,1.00,23.00,0.04,11.00,2.00,107.00
Flamengo,1,0.00,98.00,36.00,36.00,26.00,36.00,9.00,27.00,14.00,12.00,1.17,98.00,12.00,24.00,50.00,18.00,31.00,58.06,26.00,30.00,86.67,1.00,9.00,0.75,1.00,28.00,0.04,12.00,1.00,117.00
Uberlândia,1,0.00,94.00,54.00,24.00,16.00,26.00,8.00,18.00,14.00,8.00,1.75,94.00,18.00,32.00,56.25,12.00,29.00,41.38,16.00,18.00,88.89,4.00,6.00,0.75,1.00,21.00,0.05,8.00,2.00,100.00
Macaé Basquete,1,0.00,93.00,33.00,38.00,22.00,27.00,6.00,21.00,14.00,20.00,0.70,93.00,11.00,24.00,45.83,19.00,27.00,70.37,22.00,27.00,81.48,2.00,7.00,0.35,2.00,26.00,0.08,20.00,6.00,97.00
Brasília,1,0.00,87.00,30.00,42.00,15.00,44.00,12.00,32.00,20.00,7.00,2.86,87.00,10.00,35.00,28.57,21.00,38.00,55.26,15.00,16.00,93.75,3.00,8.00,1.14,5.00,13.00,0.38,7.00,1.00,114.00
Fortaleza B. C. / CFO,1,0.00,85.00,30.00,38.00,17.00,36.00,6.00,30.00,17.00,12.00,1.42,85.00,10.00,22.00,45.45,19.00,41.00,46.34,17.00,18.00,94.44,3.00,16.00,1.33,5.00,17.00,0.29,12.00,4.00,112.00
Espírito Santo,1,0.00,84.00,18.00,48.00,18.00,30.00,7.00,23.00,14.00,12.00,1.17,84.00,6.00,21.00,28.57,24.00,35.00,68.57,18.00,24.00,75.00,0.00,5.00,0.42,1.00,19.00,0.05,12.00,0.00,90.00
Pinheiros,1,0.00,84.00,24.00,38.00,22.00,35.00,8.00,27.00,19.00,15.00,1.27,84.00,8.00,23.00,34.78,19.00,31.00,61.29,22.00,32.00,68.75,2.00,8.00,0.53,5.00,22.00,0.23,15.00,3.00,99.00
Mogi,1,0.00,82.00,27.00,38.00,17.00,40.00,15.00,25.00,22.00,13.00,1.69,82.00,9.00,25.00,36.00,19.00,42.00,45.24,17.00,28.00,60.71,1.00,10.00,0.77,0.00,26.00,0.00,13.00,3.00,91.00
L. Sorocabana,1,0.00,79.00,18.00,34.00,27.00,26.00,12.00,14.00,11.00,11.00,1.00,79.00,6.00,22.00,27.27,17.00,38.00,44.74,27.00,34.00,79.41,0.00,9.00,0.82,2.00,26.00,0.08,11.00,1.00,72.00
Bauru Basket,1,0.00,77.00,27.00,32.00,18.00,37.00,12.00,25.00,14.00,17.00,0.82,77.00,9.00,21.00,42.86,16.00,36.00,44.44,18.00,19.00,94.74,0.00,10.00,0.59,5.00,21.00,0.24,17.00,3.00,93.00
Goiânia,1,0.00,75.00,24.00,34.00,17.00,30.00,8.00,22.00,15.00,12.00,1.25,75.00,8.00,17.00,47.06,17.00,34.00,50.00,17.00,27.00,62.96,1.00,4.00,0.33,0.00,20.00,0.00,12.00,6.00,76.00
Sesi Franca,1,0.00,72.00,12.00,52.00,8.00,42.00,13.00,29.00,10.00,11.00,0.91,72.00,4.00,17.00,23.53,26.00,59.00,44.07,8.00,11.00,72.73,1.00,6.00,0.55,0.00,16.00,0.00,11.00,1.00,70.00
Minas,1,0.00,71.00,30.00,32.00,9.00,35.00,16.00,19.00,15.00,12.00,1.25,71.00,10.00,23.00,43.48,16.00,41.00,39.02,9.00,18.00,50.00,1.00,13.00,1.08,1.00,21.00,0.05,12.00,1.00,76.00
Palmeiras,1,0.00,69.00,15.00,44.00,10.00,36.00,10.00,26.00,13.00,17.00,0.76,69.00,5.00,22.00,22.73,22.00,42.00,52.38,10.00,17.00,58.82,5.00,8.00,0.47,3.00,20.00,0.15,17.00,1.00,68.00
