Equipe,JO,Min,Pts,3P,2P,LL,RT,RO,RD,AS,ER,IA%,PTS,3PC,3PT,3P%,2PC,2PT,2P%,LLC,LLT,LL%,EN,BR,B/E,TO,FC,T/FC,ET,VI,EF
Goiânia,1,0.00,100.00,36.00,44.00,20.00,32.00,12.00,20.00,17.00,14.00,1.21,100.00,12.00,20.00,60.00,22.00,40.00,55.00,20.00,21.00,95.24,0.00,7.00,0.50,3.00,22.00,0.14,14.00,3.00,118.00
Pinheiros,1,0.00,96.00,45.00,34.00,17.00,49.00,15.00,34.00,21.00,21.00,1.00,96.00,15.00,32.00,46.88,17.00,33.00,51.52,17.00,18.00,94.44,0.00,13.00,0.62,4.00,19.00,0.21,21.00,3.00,128.00
Flamengo,1,0.00,88.00,45.00,32.00,11.00,37.00,11.00,26.00,22.00,14.00,1.57,88.00,15.00,37.00,40.54,16.00,29.00,55.17,11.00,15.00,73.33,3.00,8.00,0.57,2.00,13.00,0.15,14.00,2.00,104.00
Mogi,1,0.00,86.00,27.00,30.00,29.00,38.00,9.00,29.00,11.00,14.00,0.79,86.00,9.00,18.00,50.00,15.00,39.00,38.46,29.00,33.00,87.88,2.00,11.00,0.79,2.00,21.00,0.10,14.00,5.00,97.00
Coop/São José Basketball,1,0.00,85.00,27.00,32.00,26.00,22.00,7.00,15.00,12.00,12.00,1.00,85.00,9.00,21.00,42.86,16.00,31.00,51.61,26.00,28.00,92.86,1.00,11.00,0.92,2.00,23.00,0.09,12.00,4.00,91.00
Paulistano,1,0.00,82.00,30.00,28.00,24.00,35.00,9.00,26.00,10.00,16.00,0.63,82.00,10.00,23.00,43.48,14.00,30.00,46.67,24.00,28.00,85.71,0.00,10.00,0.63,2.00,20.00,0.10,16.00,6.00,90.00
Fortaleza B. C. / CFO,1,0.00,81.00,21.00,56.00,4.00,42.00,15.00,27.00,18.00,11.00,1.64,81.00,7.00,28.00,25.00,28.00,50.00,56.00,4.00,7.00,57.14,2.00,12.00,1.09,2.00,17.00,0.12,11.00,3.00,98.00
Uberlândia,1,0.00,79.00,27.00,38.00,14.00,34.00,10.00,24.00,19.00,8.00,2.38,79.00,9.00,26.00,34.62,19.00,34.00,55.88,14.00,18.00,77.78,4.00,3.00,0.38,3.00,16.00,0.19,8.00,1.00,94.00
Sesi Franca,1,0.00,77.00,21.00,38.00,18.00,43.00,18.00,25.00,16.00,14.00,1.14,77.00,7.00,25.00,28.00,19.00,38.00,50.00,18.00,24.00,75.00,0.00,8.00,0.57,4.00,19.00,0.21,14.00,2.00,91.00
Macaé Basquete,1,0.00,77.00,30.00,34.00,13.00,30.00,4.00,26.00,18.00,16.00,1.13,77.00,10.00,23.00,43.48,17.00,36.00,47.22,13.00,17.00,76.47,2.00,8.00,0.50,2.00,25.00,0.08,16.00,5.00,83.00
Limeira,1,0.00,77.00,21.00,44.00,12.00,27.00,7.00,20.00,21.00,4.00,5.25,77.00,7.00,15.00,46.67,22.00,42.00,52.38,12.00,19.00,63.16,1.00,6.00,1.50,0.00,21.00,0.00,4.00,0.00,92.00
Bauru Basket,1,0.00,76.00,24.00,36.00,16.00,32.00,12.00,20.00,16.00,12.00,1.33,76.00,8.00,16.00,50.00,18.00,45.00,40.00,16.00,21.00,76.19,1.00,12.00,1.00,3.00,20.00,0.15,12.00,3.00,87.00
Espírito Santo,1,0.00,66.00,21.00,36.00,9.00,25.00,7.00,18.00,14.00,17.00,0.82,66.00,7.00,28.00,25.00,18.00,36.00,50.00,9.00,15.00,60.00,3.00,15.00,0.88,1.00,16.00,0.06,17.00,4.00,59.00
Palmeiras,1,0.00,63.00,15.00,34.00,14.00,39.00,11.00,28.00,6.00,12.00,0.50,63.00,5.00,23.00,21.74,17.00,39.00,43.59,14.00,19.00,73.68,1.00,16.00,1.33,1.00,11.00,0.09,12.00,2.00,68.00
L. Sorocabana,1,0.00,60.00,18.00,28.00,14.00,35.00,14.00,21.00,9.00,13.00,0.69,60.00,6.00,25.00,24.00,14.00,31.00,45.16,14.00,22.00,63.64,0.00,8.00,0.62,3.00,26.00,0.12,13.00,2.00,58.00
Minas,1,0.00,57.00,15.00,40.00,2.00,38.00,10.00,28.00,18.00,17.00,1.06,57.00,5.00,16.00,31.25,20.00,46.00,43.48,2.00,4.00,50.00,4.00,9.00,0.53,4.00,18.00,0.22,17.00,1.00,70.00
