Equipe,JO,Min,Pts,3P,2P,LL,RT,RO,RD,AS,ER,IA%,PTS,3PC,3PT,3P%,2PC,2PT,2P%,LLC,LLT,LL%,EN,BR,B/E,TO,FC,T/FC,ET,VI,EF
Fortaleza B. C. / CFO,1,0.00,102.00,33.00,46.00,23.00,28.00,6.00,22.00,26.00,12.00,2.17,102.00,11.00,23.00,47.83,23.00,36.00,63.89,23.00,31.00,74.19,5.00,16.00,1.33,0.00,28.00,0.00,12.00,1.00,127.00
Macaé Basquete,1,0.00,101.00,33.00,36.00,32.00,26.00,4.00,22.00,21.00,17.00,1.24,101.00,11.00,18.00,61.11,18.00,33.00,54.55,32.00,39.00,82.05,1.00,10.00,0.59,5.00,26.00,0.19,17.00,2.00,117.00
Uberlândia,1,0.00,94.00,36.00,44.00,14.00,32.00,8.00,24.00,19.00,12.00,1.58,94.00,12.00,28.00,42.86,22.00,32.00,68.75,14.00,18.00,77.78,5.00,11.00,0.92,3.00,22.00,0.14,12.00,0.00,117.00
Palmeiras,1,0.00,93.00,21.00,58.00,14.00,37.00,17.00,20.00,12.00,16.00,0.75,93.00,7.00,21.00,33.33,29.00,54.00,53.70,14.00,22.00,63.64,0.00,12.00,0.75,2.00,29.00,0.07,16.00,3.00,93.00
Brasília,1,0.00,90.00,54.00,26.00,10.00,36.00,9.00,27.00,27.00,13.00,2.08,90.00,18.00,38.00,47.37,13.00,26.00,50.00,10.00,14.00,71.43,0.00,7.00,0.54,8.00,21.00,0.38,13.00,1.00,118.00
Paulistano,1,0.00,90.00,24.00,42.00,24.00,27.00,8.00,19.00,12.00,14.00,0.86,90.00,8.00,21.00,38.10,21.00,32.00,65.63,24.00,33.00,72.73,1.00,12.00,0.86,1.00,19.00,0.05,14.00,3.00,94.00
Coop/São José Basketball,1,0.00,88.00,18.00,46.00,24.00,45.00,13.00,32.00,21.00,15.00,1.40,88.00,6.00,24.00,25.00,23.00,36.00,63.89,24.00,33.00,72.73,0.00,7.00,0.47,4.00,19.00,0.21,15.00,2.00,110.00
Sesi Franca,1,0.00,87.00,21.00,44.00,22.00,33.00,12.00,21.00,12.00,12.00,1.00,87.00,7.00,19.00,36.84,22.00,45.00,48.89,22.00,28.00,78.57,1.00,12.00,1.00,1.00,17.00,0.06,12.00,1.00,92.00
Mogi,1,0.00,85.00,30.00,38.00,17.00,40.00,15.00,25.00,14.00,9.00,1.56,85.00,10.00,25.00,40.00,19.00,42.00,45.24,17.00,24.00,70.83,1.00,11.00,1.22,0.00,18.00,0.00,9.00,1.00,96.00
Goiânia,1,0.00,85.00,12.00,42.00,31.00,31.00,9.00,22.00,9.00,18.00,0.50,85.00,4.00,13.00,30.77,21.00,38.00,55.26,31.00,43.00,72.09,0.00,11.00,0.61,0.00,21.00,0.00,18.00,2.00,80.00
Pinheiros,1,0.00,80.00,27.00,38.00,15.00,36.00,9.00,27.00,13.00,11.00,1.18,80.00,9.00,22.00,40.91,19.00,41.00,46.34,15.00,19.00,78.95,2.00,14.00,1.27,3.00,18.00,0.17,11.00,3.00,96.00
Bauru Basket,1,0.00,77.00,24.00,40.00,13.00,23.00,7.00,16.00,19.00,13.00,1.46,77.00,8.00,26.00,30.77,20.00,28.00,71.43,13.00,17.00,76.47,2.00,8.00,0.62,2.00,24.00,0.08,13.00,0.00,86.00
Espírito Santo,1,0.00,72.00,9.00,52.00,11.00,36.00,12.00,24.00,13.00,9.00,1.44,72.00,3.00,27.00,11.11,26.00,46.00,56.52,11.00,14.00,78.57,1.00,11.00,1.22,1.00,22.00,0.05,9.00,2.00,77.00
Flamengo,1,0.00,71.00,27.00,32.00,12.00,32.00,4.00,28.00,17.00,16.00,1.06,71.00,9.00,23.00,39.13,16.00,33.00,48.48,12.00,18.00,66.67,0.00,6.00,0.38,0.00,17.00,0.00,16.00,0.00,73.00
L. Sorocabana,1,0.00,71.00,21.00,30.00,20.00,30.00,8.00,22.00,5.00,8.00,0.63,71.00,7.00,22.00,31.82,15.00,32.00,46.88,20.00,24.00,83.33,3.00,8.00,1.00,0.00,16.00,0.00,8.00,2.00,70.00
Limeira,1,0.00,69.00,21.00,40.00,8.00,34.00,9.00,25.00,17.00,8.00,2.13,69.00,7.00,18.00,38.89,20.00,38.00,52.63,8.00,13.00,61.54,0.00,5.00,0.63,1.00,20.00,0.05,8.00,0.00,84.00
