Equipe,JO,Min,Pts,3P,2P,LL,RT,RO,RD,AS,ER,IA%,PTS,3PC,3PT,3P%,2PC,2PT,2P%,LLC,LLT,LL%,EN,BR,B/E,TO,FC,T/FC,ET,VI,EF
Paulistano,1,0.00,96.00,39.00,40.00,17.00,33.00,11.00,22.00,16.00,13.00,1.23,96.00,13.00,27.00,48.15,20.00,35.00,57.14,17.00,18.00,94.44,3.00,10.00,0.77,0.00,19.00,0.00,13.00,1.00,112.00
Flamengo,1,0.00,94.00,39.00,50.00,5.00,33.00,7.00,26.00,22.00,10.00,2.20,94.00,13.00,29.00,44.83,25.00,36.00,69.44,5.00,10.00,50.00,2.00,12.00,1.20,2.00,20.00,0.10,10.00,1.00,121.00
Minas,1,0.00,94.00,21.00,58.00,15.00,27.00,6.00,21.00,24.00,13.00,1.85,94.00,7.00,16.00,43.75,29.00,48.00,60.42,15.00,21.00,71.43,1.00,14.00,1.08,5.00,28.00,0.18,13.00,5.00,117.00
Brasília,1,0.00,94.00,33.00,40.00,21.00,38.00,8.00,30.00,19.00,16.00,1.19,94.00,11.00,26.00,42.31,20.00,34.00,58.82,21.00,26.00,80.77,0.00,11.00,0.69,4.00,21.00,0.19,16.00,4.00,116.00
Mogi,1,0.00,93.00,27.00,42.00,24.00,36.00,12.00,24.00,18.00,23.00,0.78,93.00,9.00,24.00,37.50,21.00,37.00,56.76,24.00,32.00,75.00,0.00,7.00,0.30,3.00,25.00,0.12,23.00,4.00,95.00
Pinheiros,1,0.00,90.00,30.00,38.00,22.00,38.00,10.00,28.00,16.00,16.00,1.00,90.00,10.00,26.00,38.46,19.00,33.00,57.58,22.00,30.00,73.33,0.00,12.00,0.75,7.00,14.00,0.50,16.00,4.00,109.00
Uberlândia,1,0.00,87.00,21.00,44.00,22.00,38.00,13.00,25.00,15.00,16.00,0.94,87.00,7.00,16.00,43.75,22.00,38.00,57.89,22.00,28.00,78.57,5.00,7.00,0.44,3.00,18.00,0.17,16.00,4.00,103.00
Sesi Franca,1,0.00,86.00,12.00,58.00,16.00,29.00,10.00,19.00,14.00,12.00,1.17,86.00,4.00,17.00,23.53,29.00,47.00,61.70,16.00,20.00,80.00,3.00,12.00,1.00,1.00,19.00,0.05,12.00,2.00,95.00
Palmeiras,1,0.00,82.00,27.00,44.00,11.00,31.00,8.00,23.00,17.00,13.00,1.31,82.00,9.00,16.00,56.25,22.00,52.00,42.31,11.00,17.00,64.71,3.00,9.00,0.69,3.00,28.00,0.11,13.00,1.00,86.00
Espírito Santo,1,0.00,82.00,21.00,40.00,21.00,39.00,11.00,28.00,9.00,11.00,0.82,82.00,7.00,18.00,38.89,20.00,45.00,44.44,21.00,27.00,77.78,1.00,4.00,0.36,3.00,21.00,0.14,11.00,2.00,84.00
Goiânia,1,0.00,78.00,24.00,38.00,16.00,34.00,10.00,24.00,14.00,14.00,1.00,78.00,8.00,26.00,30.77,19.00,41.00,46.34,16.00,19.00,84.21,1.00,12.00,0.86,0.00,23.00,0.00,14.00,2.00,81.00
Coop/São José Basketball,1,0.00,74.00,21.00,44.00,9.00,34.00,12.00,22.00,21.00,13.00,1.62,74.00,7.00,26.00,26.92,22.00,43.00,51.16,9.00,14.00,64.29,1.00,9.00,0.69,3.00,15.00,0.20,13.00,1.00,83.00
Fortaleza B. C. / CFO,1,0.00,74.00,9.00,54.00,11.00,37.00,9.00,28.00,10.00,10.00,1.00,74.00,3.00,15.00,20.00,27.00,50.00,54.00,11.00,18.00,61.11,2.00,8.00,0.80,2.00,23.00,0.09,10.00,5.00,79.00
L. Sorocabana,1,0.00,74.00,15.00,42.00,17.00,25.00,11.00,14.00,10.00,9.00,1.11,74.00,5.00,27.00,18.52,21.00,37.00,56.76,17.00,18.00,94.44,1.00,9.00,1.00,1.00,25.00,0.04,9.00,0.00,71.00
