Equipe,JO,Min,Pts,3P,2P,LL,RT,RO,RD,AS,ER,IA%,PTS,3PC,3PT,3P%,2PC,2PT,2P%,LLC,LLT,LL%,EN,BR,B/E,TO,FC,T/FC,ET,VI,EF
Paulistano,1,0.00,96.00,39.00,34.00,23.00,43.00,14.00,29.00,17.00,13.00,1.31,96.00,13.00,24.00,54.17,17.00,34.00,50.00,23.00,28.00,82.14,0.00,5.00,0.38,1.00,24.00,0.04,13.00,3.00,116.00
Palmeiras,1,0.00,95.00,24.00,54.00,17.00,27.00,8.00,19.00,7.00,13.00,0.54,95.00,8.00,16.00,50.00,27.00,39.00,69.23,17.00,20.00,85.00,1.00,9.00,0.69,2.00,16.00,0.13,13.00,2.00,104.00
Flamengo,1,0.00,92.00,42.00,34.00,16.00,34.00,9.00,25.00,24.00,15.00,1.60,92.00,14.00,27.00,51.85,17.00,29.00,58.62,16.00,25.00,64.00,5.00,5.00,0.33,1.00,23.00,0.04,15.00,2.00,107.00
Espírito Santo,1,0.00,90.00,39.00,40.00,11.00,24.00,10.00,14.00,13.00,13.00,1.00,90.00,13.00,27.00,48.15,20.00,37.00,54.05,11.00,11.00,100.00,1.00,11.00,0.85,0.00,17.00,0.00,13.00,4.00,94.00
Brasília,1,0.00,87.00,45.00,36.00,6.00,40.00,10.00,30.00,17.00,9.00,1.89,87.00,15.00,31.00,48.39,18.00,46.00,39.13,6.00,8.00,75.00,0.00,9.00,1.00,4.00,12.00,0.33,9.00,0.00,102.00
Sesi Franca,1,0.00,80.00,24.00,44.00,12.00,41.00,7.00,34.00,15.00,17.00,0.88,80.00,8.00,15.00,53.33,22.00,39.00,56.41,12.00,15.00,80.00,1.00,6.00,0.35,1.00,18.00,0.06,17.00,3.00,99.00
Macaé Basquete,1,0.00,80.00,27.00,34.00,19.00,32.00,7.00,25.00,15.00,6.00,2.50,80.00,9.00,24.00,37.50,17.00,37.00,45.95,19.00,24.00,79.17,3.00,11.00,1.83,3.00,19.00,0.16,6.00,1.00,95.00
Coop/São José Basketball,1,0.00,77.00,27.00,44.00,6.00,45.00,12.00,33.00,13.00,13.00,1.00,77.00,9.00,28.00,32.14,22.00,44.00,50.00,6.00,7.00,85.71,1.00,9.00,0.69,8.00,11.00,0.73,13.00,4.00,97.00
Uberlândia,1,0.00,76.00,30.00,36.00,10.00,33.00,12.00,21.00,15.00,19.00,0.79,76.00,10.00,22.00,45.45,18.00,30.00,60.00,10.00,13.00,76.92,3.00,13.00,0.68,2.00,17.00,0.12,19.00,5.00,93.00
Mogi,1,0.00,76.00,18.00,42.00,16.00,25.00,7.00,18.00,9.00,10.00,0.90,76.00,6.00,14.00,42.86,21.00,40.00,52.50,16.00,28.00,57.14,1.00,11.00,1.10,1.00,22.00,0.05,10.00,3.00,73.00
Pinheiros,1,0.00,75.00,18.00,46.00,11.00,39.00,6.00,33.00,18.00,16.00,1.13,75.00,6.00,19.00,31.58,23.00,36.00,63.89,11.00,17.00,64.71,4.00,10.00,0.63,5.00,14.00,0.36,16.00,2.00,99.00
Bauru Basket,1,0.00,74.00,33.00,28.00,13.00,27.00,15.00,12.00,15.00,15.00,1.00,74.00,11.00,23.00,47.83,14.00,37.00,37.84,13.00,14.00,92.86,1.00,12.00,0.80,2.00,13.00,0.15,15.00,2.00,79.00
Fortaleza B. C. / CFO,1,0.00,74.00,15.00,42.00,17.00,42.00,12.00,30.00,6.00,13.00,0.46,74.00,5.00,17.00,29.41,21.00,46.00,45.65,17.00,21.00,80.95,0.00,4.00,0.31,5.00,23.00,0.22,13.00,1.00,77.00
L. Sorocabana,1,0.00,70.00,12.00,38.00,20.00,24.00,8.00,16.00,12.00,5.00,2.40,70.00,4.00,19.00,21.05,19.00,39.00,48.72,20.00,26.00,76.92,1.00,9.00,1.80,2.00,25.00,0.08,5.00,0.00,71.00
Minas,1,0.00,66.00,24.00,34.00,8.00,30.00,9.00,21.00,19.00,11.00,1.73,66.00,8.00,17.00,47.06,17.00,48.00,35.42,8.00,13.00,61.54,0.00,13.00,1.18,4.00,20.00,0.20,11.00,0.00,76.00
Limeira,1,0.00,64.00,27.00,30.00,7.00,20.00,2.00,18.00,13.00,7.00,1.86,64.00,9.00,25.00,36.00,15.00,33.00,45.45,7.00,11.00,63.64,0.00,12.00,1.71,2.00,19.00,0.11,7.00,0.00,66.00
