Equipe,JO,Min,Pts,3P,2P,LL,RT,RO,RD,AS,ER,IA%,PTS,3PC,3PT,3P%,2PC,2PT,2P%,LLC,LLT,LL%,EN,BR,B/E,TO,FC,T/FC,ET,VI,EF
Sesi Franca,1,0.00,94.00,33.00,40.00,21.00,40.00,16.00,24.00,16.00,13.00,1.23,94.00,11.00,27.00,40.74,20.00,45.00,44.44,21.00,25.00,84.00,4.00,11.00,0.85,3.00,24.00,0.13,13.00,1.00,106.00
Brasília,1,0.00,91.00,48.00,34.00,9.00,32.00,6.00,26.00,9.00,9.00,1.00,91.00,16.00,44.00,36.36,17.00,21.00,80.95,9.00,13.00,69.23,2.00,9.00,1.00,4.00,17.00,0.24,9.00,1.00,100.00
Flamengo,1,0.00,90.00,30.00,36.00,24.00,44.00,12.00,32.00,18.00,14.00,1.29,90.00,10.00,22.00,45.45,18.00,37.00,48.65,24.00,33.00,72.73,3.00,10.00,0.71,0.00,24.00,0.00,14.00,1.00,108.00
Mogi,1,0.00,89.00,33.00,44.00,12.00,30.00,3.00,27.00,21.00,9.00,2.33,89.00,11.00,19.00,57.89,22.00,38.00,57.89,12.00,17.00,70.59,1.00,12.00,1.33,2.00,13.00,0.15,9.00,2.00,116.00
Macaé Basquete,1,0.00,85.00,27.00,42.00,16.00,32.00,5.00,27.00,14.00,11.00,1.27,85.00,9.00,16.00,56.25,21.00,32.00,65.63,16.00,21.00,76.19,4.00,7.00,0.64,0.00,21.00,0.00,11.00,5.00,104.00
Goiânia,1,0.00,82.00,24.00,42.00,16.00,39.00,10.00,29.00,10.00,13.00,0.77,82.00,8.00,18.00,44.44,21.00,46.00,45.65,16.00,20.00,80.00,1.00,6.00,0.46,2.00,14.00,0.14,13.00,4.00,87.00
Uberlândia,1,0.00,79.00,27.00,42.00,10.00,26.00,4.00,22.00,17.00,6.00,2.83,79.00,9.00,26.00,34.62,21.00,32.00,65.63,10.00,16.00,62.50,3.00,9.00,1.50,1.00,18.00,0.06,6.00,2.00,92.00
Bauru Basket,1,0.00,78.00,33.00,36.00,9.00,41.00,15.00,26.00,17.00,12.00,1.42,78.00,11.00,22.00,50.00,18.00,47.00,38.30,9.00,13.00,69.23,3.00,9.00,0.75,0.00,14.00,0.00,12.00,2.00,89.00
Paulistano,1,0.00,77.00,30.00,32.00,15.00,51.00,15.00,36.00,11.00,17.00,0.65,77.00,10.00,28.00,35.71,16.00,39.00,41.03,15.00,20.00,75.00,1.00,11.00,0.65,1.00,22.00,0.05,17.00,6.00,88.00
Palmeiras,1,0.00,77.00,27.00,34.00,16.00,32.00,7.00,25.00,12.00,11.00,1.09,77.00,9.00,19.00,47.37,17.00,35.00,48.57,16.00,18.00,88.89,1.00,4.00,0.36,2.00,18.00,0.11,11.00,2.00,86.00
Coop/São José Basketball,1,0.00,76.00,30.00,40.00,6.00,30.00,5.00,25.00,17.00,15.00,1.13,76.00,10.00,32.00,31.25,20.00,29.00,68.97,6.00,6.00,100.00,0.00,9.00,0.60,0.00,16.00,0.00,15.00,4.00,86.00
Pinheiros,1,0.00,74.00,24.00,34.00,16.00,33.00,7.00,26.00,10.00,12.00,0.83,74.00,8.00,22.00,36.36,17.00,34.00,50.00,16.00,22.00,72.73,4.00,8.00,0.67,3.00,24.00,0.13,12.00,1.00,79.00
Espírito Santo,1,0.00,73.00,6.00,52.00,15.00,30.00,10.00,20.00,8.00,16.00,0.50,73.00,2.00,21.00,9.52,26.00,46.00,56.52,15.00,22.00,68.18,2.00,10.00,0.63,0.00,24.00,0.00,16.00,5.00,59.00
Minas,1,0.00,69.00,18.00,36.00,15.00,19.00,6.00,13.00,8.00,8.00,1.00,69.00,6.00,19.00,31.58,18.00,35.00,51.43,15.00,26.00,57.69,1.00,6.00,0.75,1.00,22.00,0.05,8.00,1.00,54.00
L. Sorocabana,1,0.00,61.00,15.00,36.00,10.00,27.00,6.00,21.00,12.00,13.00,0.92,61.00,5.00,20.00,25.00,18.00,36.00,50.00,10.00,15.00,66.67,2.00,7.00,0.54,0.00,18.00,0.00,13.00,1.00,56.00
Fortaleza B. C. / CFO,1,0.00,54.00,12.00,28.00,14.00,38.00,12.00,26.00,11.00,14.00,0.79,54.00,4.00,20.00,20.00,14.00,44.00,31.82,14.00,23.00,60.87,3.00,10.00,0.71,5.00,20.00,0.25,14.00,3.00,49.00
