Equipe,JO,Min,Pts,3P,2P,LL,RT,RO,RD,AS,ER,IA%,PTS,3PC,3PT,3P%,2PC,2PT,2P%,LLC,LLT,LL%,EN,BR,B/E,TO,FC,T/FC,ET,VI,EF
Brasília,1,0.00,100.00,39.00,36.00,25.00,38.00,8.00,30.00,16.00,11.00,1.45,100.00,13.00,33.00,39.39,18.00,32.00,56.25,25.00,31.00,80.65,1.00,11.00,1.00,1.00,22.00,0.05,11.00,1.00,115.00
Macaé Basquete,1,0.00,98.00,42.00,36.00,20.00,31.00,6.00,25.00,21.00,14.00,1.50,98.00,14.00,29.00,48.28,18.00,28.00,64.29,20.00,28.00,71.43,1.00,8.00,0.57,1.00,21.00,0.05,14.00,3.00,112.00
Bauru Basket,1,0.00,94.00,48.00,32.00,14.00,30.00,9.00,21.00,16.00,11.00,1.45,94.00,16.00,36.00,44.44,16.00,31.00,51.61,14.00,19.00,73.68,2.00,9.00,0.82,3.00,23.00,0.13,11.00,3.00,101.00
Goiânia,1,0.00,92.00,36.00,38.00,18.00,28.00,11.00,17.00,22.00,8.00,2.75,92.00,12.00,21.00,57.14,19.00,38.00,50.00,18.00,26.00,69.23,0.00,4.00,0.50,2.00,28.00,0.07,8.00,2.00,104.00
Uberlândia,1,0.00,91.00,27.00,32.00,32.00,48.00,16.00,32.00,18.00,9.00,2.00,91.00,9.00,30.00,30.00,16.00,31.00,51.61,32.00,38.00,84.21,4.00,6.00,0.67,5.00,23.00,0.22,9.00,3.00,117.00
Coop/São José Basketball,1,0.00,91.00,21.00,50.00,20.00,36.00,12.00,24.00,21.00,12.00,1.75,91.00,7.00,27.00,25.93,25.00,42.00,59.52,20.00,28.00,71.43,0.00,13.00,1.08,0.00,19.00,0.00,12.00,2.00,104.00
Mogi,1,0.00,90.00,33.00,42.00,15.00,41.00,10.00,31.00,17.00,18.00,0.94,90.00,11.00,29.00,37.93,21.00,40.00,52.50,15.00,20.00,75.00,2.00,8.00,0.44,1.00,27.00,0.04,18.00,4.00,97.00
L. Sorocabana,1,0.00,90.00,27.00,38.00,25.00,29.00,14.00,15.00,11.00,11.00,1.00,90.00,9.00,24.00,37.50,19.00,38.00,50.00,25.00,29.00,86.21,1.00,6.00,0.55,4.00,29.00,0.14,11.00,6.00,91.00
Sesi Franca,1,0.00,84.00,15.00,50.00,19.00,36.00,15.00,21.00,13.00,9.00,1.44,84.00,5.00,16.00,31.25,25.00,44.00,56.82,19.00,23.00,82.61,8.00,7.00,0.78,3.00,11.00,0.27,9.00,1.00,100.00
Flamengo,1,0.00,81.00,27.00,42.00,12.00,44.00,12.00,32.00,18.00,18.00,1.00,81.00,9.00,21.00,42.86,21.00,34.00,61.76,12.00,17.00,70.59,3.00,7.00,0.39,4.00,16.00,0.25,18.00,5.00,106.00
Espírito Santo,1,0.00,80.00,21.00,36.00,23.00,33.00,11.00,22.00,10.00,11.00,0.91,80.00,7.00,23.00,30.43,18.00,41.00,43.90,23.00,32.00,71.88,1.00,9.00,0.82,1.00,24.00,0.04,11.00,2.00,74.00
Paulistano,1,0.00,77.00,21.00,38.00,18.00,38.00,8.00,30.00,7.00,14.00,0.50,77.00,7.00,27.00,25.93,19.00,38.00,50.00,18.00,21.00,85.71,0.00,9.00,0.64,2.00,28.00,0.07,14.00,1.00,77.00
Limeira,1,0.00,71.00,24.00,38.00,9.00,19.00,3.00,16.00,11.00,9.00,1.22,71.00,8.00,23.00,34.78,19.00,37.00,51.35,9.00,14.00,64.29,1.00,11.00,1.22,0.00,21.00,0.00,9.00,1.00,65.00
Minas,1,0.00,65.00,15.00,38.00,12.00,27.00,12.00,15.00,11.00,15.00,0.73,65.00,5.00,12.00,41.67,19.00,44.00,43.18,12.00,15.00,80.00,1.00,8.00,0.53,2.00,22.00,0.09,15.00,6.00,63.00
