Equipe,JO,Min,Pts,3P,2P,LL,RT,RO,RD,AS,ER,IA%,PTS,3PC,3PT,3P%,2PC,2PT,2P%,LLC,LLT,LL%,EN,BR,B/E,TO,FC,T/FC,ET,VI,EF
Palmeiras,1,0.00,98.00,21.00,48.00,29.00,47.00,14.00,33.00,18.00,19.00,0.95,98.00,7.00,19.00,36.84,24.00,51.00,47.06,29.00,37.00,78.38,2.00,14.00,0.74,1.00,30.00,0.03,19.00,3.00,112.00
Flamengo,1,0.00,98.00,36.00,56.00,6.00,39.00,11.00,28.00,21.00,11.00,1.91,98.00,12.00,30.00,40.00,28.00,39.00,71.79,6.00,13.00,46.15,3.00,11.00,1.00,4.00,17.00,0.24,11.00,1.00,126.00
Pinheiros,1,0.00,93.00,24.00,46.00,23.00,40.00,13.00,27.00,21.00,17.00,1.24,93.00,8.00,24.00,33.33,23.00,42.00,54.76,23.00,30.00,76.67,4.00,13.00,0.76,3.00,19.00,0.16,17.00,2.00,111.00
Mogi,1,0.00,91.00,18.00,46.00,27.00,36.00,7.00,29.00,18.00,20.00,0.90,91.00,6.00,23.00,26.09,23.00,43.00,53.49,27.00,33.00,81.82,0.00,14.00,0.70,1.00,29.00,0.03,20.00,2.00,97.00
Bauru Basket,1,0.00,88.00,21.00,38.00,29.00,46.00,11.00,35.00,11.00,16.00,0.69,88.00,7.00,23.00,30.43,19.00,39.00,48.72,29.00,31.00,93.55,0.00,5.00,0.31,4.00,22.00,0.18,16.00,2.00,100.00
Espírito Santo,1,0.00,85.00,33.00,38.00,14.00,39.00,15.00,24.00,16.00,7.00,2.29,85.00,11.00,32.00,34.38,19.00,47.00,40.43,14.00,18.00,77.78,1.00,12.00,1.71,6.00,25.00,0.24,7.00,2.00,98.00
Brasília,1,0.00,84.00,30.00,44.00,10.00,38.00,8.00,30.00,19.00,15.00,1.27,84.00,10.00,31.00,32.26,22.00,33.00,66.67,10.00,10.00,100.00,2.00,8.00,0.53,7.00,15.00,0.47,15.00,2.00,109.00
Goiânia,1,0.00,83.00,18.00,44.00,21.00,26.00,7.00,19.00,17.00,11.00,1.55,83.00,6.00,19.00,31.58,22.00,33.00,66.67,21.00,25.00,84.00,2.00,9.00,0.82,2.00,20.00,0.10,11.00,0.00,98.00
Sesi Franca,1,0.00,78.00,27.00,40.00,11.00,32.00,17.00,15.00,14.00,12.00,1.17,78.00,9.00,23.00,39.13,20.00,40.00,50.00,11.00,16.00,68.75,1.00,9.00,0.75,3.00,22.00,0.14,12.00,3.00,85.00
Uberlândia,1,0.00,75.00,33.00,30.00,12.00,29.00,7.00,22.00,11.00,12.00,0.92,75.00,11.00,26.00,42.31,15.00,36.00,41.67,12.00,14.00,85.71,2.00,12.00,1.00,2.00,14.00,0.14,12.00,4.00,79.00
Fortaleza B. C. / CFO,1,0.00,73.00,12.00,48.00,13.00,35.00,14.00,21.00,8.00,14.00,0.57,73.00,4.00,21.00,19.05,24.00,50.00,48.00,13.00,17.00,76.47,1.00,13.00,0.93,2.00,24.00,0.08,14.00,1.00,70.00
L. Sorocabana,1,0.00,73.00,21.00,34.00,18.00,37.00,11.00,26.00,10.00,11.00,0.91,73.00,7.00,21.00,33.33,17.00,35.00,48.57,18.00,22.00,81.82,0.00,9.00,0.82,1.00,19.00,0.05,11.00,3.00,83.00
Paulistano,1,0.00,67.00,30.00,32.00,5.00,34.00,13.00,21.00,14.00,16.00,0.88,67.00,10.00,29.00,34.48,16.00,39.00,41.03,5.00,7.00,71.43,1.00,9.00,0.56,1.00,21.00,0.05,16.00,3.00,65.00
Minas,1,0.00,64.00,21.00,32.00,11.00,29.00,7.00,22.00,11.00,13.00,0.85,64.00,7.00,18.00,38.89,16.00,34.00,47.06,11.00,18.00,61.11,2.00,11.00,0.85,3.00,23.00,0.13,13.00,2.00,69.00
Limeira,1,0.00,62.00,24.00,24.00,14.00,34.00,10.00,24.00,10.00,16.00,0.63,62.00,8.00,20.00,40.00,12.00,28.00,42.86,14.00,25.00,56.00,0.00,10.00,0.63,1.00,21.00,0.05,16.00,1.00,62.00
Macaé Basquete,1,0.00,54.00,15.00,24.00,15.00,28.00,7.00,21.00,6.00,16.00,0.38,54.00,5.00,19.00,26.32,12.00,29.00,41.38,15.00,21.00,71.43,2.00,7.00,0.44,2.00,20.00,0.10,16.00,6.00,44.00
