Equipe,JO,Min,Pts,3P,2P,LL,RT,RO,RD,AS,ER,IA%,PTS,3PC,3PT,3P%,2PC,2PT,2P%,LLC,LLT,LL%,EN,BR,B/E,TO,FC,T/FC,ET,VI,EF
Palmeiras,1,0.00,87.00,27.00,52.00,8.00,22.00,4.00,18.00,19.00,9.00,2.11,87.00,9.00,18.00,50.00,26.00,43.00,60.47,8.00,11.00,72.73,5.00,10.00,1.11,1.00,16.00,0.06,9.00,3.00,101.00
Bauru Basket,1,0.00,84.00,33.00,38.00,13.00,31.00,8.00,23.00,15.00,15.00,1.00,84.00,11.00,23.00,47.83,19.00,32.00,59.38,13.00,14.00,92.86,1.00,5.00,0.33,3.00,16.00,0.19,15.00,4.00,97.00
Fortaleza B. C. / CFO,1,0.00,83.00,21.00,52.00,10.00,40.00,12.00,28.00,13.00,10.00,1.30,83.00,7.00,14.00,50.00,26.00,57.00,45.61,10.00,16.00,62.50,4.00,11.00,1.10,0.00,18.00,0.00,10.00,1.00,93.00
Flamengo,1,0.00,81.00,27.00,40.00,14.00,44.00,16.00,28.00,12.00,10.00,1.20,81.00,9.00,24.00,37.50,20.00,46.00,43.48,14.00,21.00,66.67,1.00,13.00,1.30,0.00,16.00,0.00,10.00,2.00,92.00
Coop/São José Basketball,1,0.00,80.00,18.00,34.00,28.00,35.00,11.00,24.00,8.00,14.00,0.57,80.00,6.00,17.00,35.29,17.00,34.00,50.00,28.00,37.00,75.68,0.00,10.00,0.71,1.00,19.00,0.05,14.00,3.00,83.00
Pinheiros,1,0.00,79.00,39.00,26.00,14.00,28.00,8.00,20.00,12.00,7.00,1.71,79.00,13.00,28.00,46.43,13.00,31.00,41.94,14.00,15.00,93.33,2.00,11.00,1.57,2.00,17.00,0.12,7.00,0.00,91.00
Brasília,1,0.00,79.00,39.00,34.00,6.00,38.00,10.00,28.00,22.00,15.00,1.47,79.00,13.00,29.00,44.83,17.00,39.00,43.59,6.00,8.00,75.00,0.00,8.00,0.53,3.00,17.00,0.18,15.00,2.00,95.00
Mogi,1,0.00,78.00,12.00,42.00,24.00,33.00,10.00,23.00,14.00,16.00,0.88,78.00,4.00,10.00,40.00,21.00,43.00,48.84,24.00,29.00,82.76,1.00,14.00,0.88,1.00,22.00,0.05,16.00,3.00,91.00
Uberlândia,1,0.00,76.00,12.00,52.00,12.00,31.00,5.00,26.00,19.00,11.00,1.73,76.00,4.00,26.00,15.38,26.00,37.00,70.27,12.00,15.00,80.00,4.00,9.00,0.82,2.00,18.00,0.11,11.00,0.00,90.00
Sesi Franca,1,0.00,74.00,18.00,46.00,10.00,31.00,10.00,21.00,14.00,16.00,0.88,74.00,6.00,17.00,35.29,23.00,44.00,52.27,10.00,16.00,62.50,0.00,10.00,0.63,5.00,28.00,0.18,16.00,1.00,80.00
L. Sorocabana,1,0.00,73.00,27.00,34.00,12.00,18.00,2.00,16.00,15.00,14.00,1.07,73.00,9.00,18.00,50.00,17.00,32.00,53.13,12.00,19.00,63.16,2.00,7.00,0.50,2.00,26.00,0.08,14.00,2.00,70.00
Macaé Basquete,1,0.00,72.00,24.00,34.00,14.00,30.00,4.00,26.00,13.00,13.00,1.00,72.00,8.00,22.00,36.36,17.00,28.00,60.71,14.00,21.00,66.67,1.00,12.00,0.92,1.00,17.00,0.06,13.00,4.00,83.00
Limeira,1,0.00,72.00,27.00,34.00,11.00,35.00,10.00,25.00,17.00,13.00,1.31,72.00,9.00,20.00,45.00,17.00,34.00,50.00,11.00,15.00,73.33,1.00,7.00,0.54,1.00,17.00,0.06,13.00,2.00,87.00
Goiânia,1,0.00,66.00,21.00,34.00,11.00,36.00,14.00,22.00,10.00,16.00,0.63,66.00,7.00,24.00,29.17,17.00,40.00,42.50,11.00,14.00,78.57,1.00,9.00,0.56,1.00,21.00,0.05,16.00,4.00,63.00
