Equipe,JO,Min,Pts,3P,2P,LL,RT,RO,RD,AS,ER,IA%,PTS,3PC,3PT,3P%,2PC,2PT,2P%,LLC,LLT,LL%,EN,BR,B/E,TO,FC,T/FC,ET,VI,EF
Brasília,1,0.00,101.00,54.00,38.00,9.00,27.00,4.00,23.00,20.00,6.00,3.33,101.00,18.00,27.00,66.67,19.00,25.00,76.00,9.00,14.00,64.29,0.00,5.00,0.83,1.00,12.00,0.08,6.00,1.00,128.00
Pinheiros,1,0.00,96.00,33.00,52.00,11.00,27.00,9.00,18.00,17.00,14.00,1.21,96.00,11.00,21.00,52.38,26.00,42.00,61.90,11.00,14.00,78.57,4.00,12.00,0.86,1.00,22.00,0.05,14.00,4.00,110.00
Paulistano,1,0.00,94.00,27.00,42.00,25.00,33.00,13.00,20.00,17.00,13.00,1.31,94.00,9.00,25.00,36.00,21.00,37.00,56.76,25.00,28.00,89.29,0.00,10.00,0.77,2.00,18.00,0.11,13.00,1.00,108.00
Bauru Basket,1,0.00,88.00,27.00,50.00,11.00,41.00,13.00,28.00,17.00,14.00,1.21,88.00,9.00,20.00,45.00,25.00,48.00,52.08,11.00,16.00,68.75,3.00,13.00,0.93,1.00,18.00,0.06,14.00,3.00,107.00
Sesi Franca,1,0.00,87.00,30.00,40.00,17.00,31.00,12.00,19.00,18.00,17.00,1.06,87.00,10.00,22.00,45.45,20.00,37.00,54.05,17.00,22.00,77.27,0.00,9.00,0.53,2.00,17.00,0.12,17.00,4.00,96.00
L. Sorocabana,1,0.00,81.00,24.00,34.00,23.00,36.00,12.00,24.00,13.00,11.00,1.18,81.00,8.00,20.00,40.00,17.00,36.00,47.22,23.00,27.00,85.19,0.00,6.00,0.55,2.00,29.00,0.07,11.00,3.00,92.00
Mogi,1,0.00,79.00,15.00,40.00,24.00,31.00,11.00,20.00,12.00,8.00,1.50,79.00,5.00,12.00,41.67,20.00,43.00,46.51,24.00,33.00,72.73,1.00,8.00,1.00,2.00,24.00,0.08,8.00,2.00,85.00
Fortaleza B. C. / CFO,1,0.00,79.00,21.00,50.00,8.00,30.00,11.00,19.00,12.00,12.00,1.00,79.00,7.00,20.00,35.00,25.00,43.00,58.14,8.00,11.00,72.73,2.00,7.00,0.58,4.00,27.00,0.15,12.00,1.00,86.00
Coop/São José Basketball,1,0.00,78.00,21.00,44.00,13.00,33.00,9.00,24.00,16.00,14.00,1.14,78.00,7.00,27.00,25.93,22.00,38.00,57.89,13.00,16.00,81.25,1.00,10.00,0.71,3.00,12.00,0.25,14.00,1.00,87.00
Flamengo,1,0.00,77.00,27.00,42.00,8.00,42.00,14.00,28.00,15.00,13.00,1.15,77.00,9.00,26.00,34.62,21.00,35.00,60.00,8.00,17.00,47.06,3.00,6.00,0.46,5.00,19.00,0.26,13.00,4.00,92.00
Goiânia,1,0.00,72.00,30.00,30.00,12.00,15.00,6.00,9.00,13.00,6.00,2.17,72.00,10.00,21.00,47.62,15.00,36.00,41.67,12.00,14.00,85.71,4.00,5.00,0.83,1.00,20.00,0.05,6.00,1.00,66.00
Palmeiras,1,0.00,68.00,30.00,26.00,12.00,40.00,9.00,31.00,15.00,7.00,2.14,68.00,10.00,24.00,41.67,13.00,37.00,35.14,12.00,18.00,66.67,0.00,7.00,1.00,2.00,19.00,0.11,7.00,3.00,81.00
Minas,1,0.00,67.00,3.00,46.00,18.00,32.00,4.00,28.00,12.00,16.00,0.75,67.00,1.00,13.00,7.69,23.00,39.00,58.97,18.00,20.00,90.00,3.00,6.00,0.38,2.00,26.00,0.08,16.00,3.00,73.00
Macaé Basquete,1,0.00,65.00,18.00,28.00,19.00,28.00,3.00,25.00,14.00,17.00,0.82,65.00,6.00,18.00,33.33,14.00,29.00,48.28,19.00,26.00,73.08,0.00,9.00,0.53,1.00,23.00,0.04,17.00,3.00,66.00
Uberlândia,1,0.00,64.00,18.00,32.00,14.00,37.00,7.00,30.00,15.00,11.00,1.36,64.00,6.00,19.00,31.58,16.00,41.00,39.02,14.00,16.00,87.50,4.00,3.00,0.27,1.00,19.00,0.05,11.00,2.00,69.00
Espírito Santo,1,0.00,60.00,21.00,22.00,17.00,32.00,14.00,18.00,4.00,10.00,0.40,60.00,7.00,26.00,26.92,11.00,31.00,35.48,17.00,29.00,58.62,1.00,9.00,0.90,0.00,15.00,0.00,10.00,4.00,44.00
