Equipe,JO,Min,Pts,3P,2P,LL,RT,RO,RD,AS,ER,IA%,PTS,3PC,3PT,3P%,2PC,2PT,2P%,LLC,LLT,LL%,EN,BR,B/E,TO,FC,T/FC,ET,VI,EF
Bauru Basket,1,0.00,110.00,33.00,52.00,25.00,24.00,3.00,21.00,24.00,12.00,2.00,110.00,11.00,19.00,57.89,26.00,32.00,81.25,25.00,30.00,83.33,2.00,7.00,0.58,3.00,27.00,0.11,12.00,3.00,137.00
L. Sorocabana,1,0.00,93.00,27.00,42.00,24.00,24.00,9.00,15.00,13.00,11.00,1.18,93.00,9.00,25.00,36.00,21.00,38.00,55.26,24.00,32.00,75.00,0.00,8.00,0.73,2.00,30.00,0.07,11.00,3.00,88.00
Fortaleza B. C. / CFO,1,0.00,88.00,30.00,46.00,12.00,43.00,10.00,33.00,21.00,9.00,2.33,88.00,10.00,14.00,71.43,23.00,45.00,51.11,12.00,15.00,80.00,2.00,17.00,1.89,2.00,24.00,0.08,9.00,3.00,133.00
Limeira,1,0.00,87.00,30.00,40.00,17.00,39.00,10.00,29.00,17.00,18.00,0.94,87.00,10.00,20.00,50.00,20.00,34.00,58.82,17.00,22.00,77.27,0.00,5.00,0.28,3.00,21.00,0.14,18.00,3.00,104.00
Flamengo,1,0.00,84.00,36.00,32.00,16.00,32.00,12.00,20.00,19.00,13.00,1.46,84.00,12.00,34.00,35.29,16.00,28.00,57.14,16.00,18.00,88.89,2.00,12.00,0.92,0.00,21.00,0.00,13.00,1.00,98.00
Mogi,1,0.00,82.00,27.00,42.00,13.00,44.00,20.00,24.00,17.00,20.00,0.85,82.00,9.00,27.00,33.33,21.00,36.00,58.33,13.00,21.00,61.90,1.00,7.00,0.35,0.00,23.00,0.00,20.00,4.00,89.00
Pinheiros,1,0.00,80.00,27.00,26.00,27.00,36.00,9.00,27.00,10.00,14.00,0.71,80.00,9.00,24.00,37.50,13.00,32.00,40.63,27.00,32.00,84.38,2.00,14.00,1.00,5.00,17.00,0.29,14.00,3.00,92.00
Coop/São José Basketball,1,0.00,79.00,27.00,40.00,12.00,43.00,15.00,28.00,15.00,10.00,1.50,79.00,9.00,28.00,32.14,20.00,41.00,48.78,12.00,14.00,85.71,0.00,7.00,0.70,4.00,11.00,0.36,10.00,0.00,96.00
Paulistano,1,0.00,78.00,24.00,44.00,10.00,25.00,9.00,16.00,17.00,8.00,2.13,78.00,8.00,19.00,42.11,22.00,45.00,48.89,10.00,18.00,55.56,0.00,13.00,1.63,0.00,23.00,0.00,8.00,3.00,83.00
Brasília,1,0.00,77.00,24.00,26.00,27.00,43.00,11.00,32.00,7.00,17.00,0.41,77.00,8.00,26.00,30.77,13.00,22.00,59.09,27.00,31.00,87.10,2.00,5.00,0.29,2.00,15.00,0.13,17.00,0.00,86.00
Macaé Basquete,1,0.00,77.00,30.00,36.00,11.00,34.00,8.00,26.00,19.00,14.00,1.36,77.00,10.00,26.00,38.46,18.00,37.00,48.65,11.00,14.00,78.57,0.00,11.00,0.79,3.00,28.00,0.11,14.00,0.00,92.00
Palmeiras,1,0.00,76.00,12.00,54.00,10.00,27.00,6.00,21.00,17.00,16.00,1.06,76.00,4.00,16.00,25.00,27.00,38.00,71.05,10.00,16.00,62.50,0.00,11.00,0.69,2.00,22.00,0.09,16.00,2.00,88.00
Goiânia,1,0.00,76.00,18.00,42.00,16.00,29.00,11.00,18.00,19.00,14.00,1.36,76.00,6.00,17.00,35.29,21.00,42.00,50.00,16.00,24.00,66.67,1.00,14.00,1.00,4.00,24.00,0.17,14.00,4.00,88.00
Minas,1,0.00,72.00,6.00,60.00,6.00,44.00,19.00,25.00,7.00,7.00,1.00,72.00,2.00,19.00,10.53,30.00,61.00,49.18,6.00,7.00,85.71,3.00,10.00,1.43,2.00,19.00,0.11,7.00,0.00,79.00
