Data,Equipe_Casa,Pontos_Casa,Pontos_Visitante,Equipe_Visitante,Rodada,Etapa
11/01/2023,Cerrado,88,68,Fortaleza B. C.,1,2
12/01/2023,123 Minas,74,67,Pinheiros,1,2
12/01/2023,Oscar São José Basketball,88,81,Corinthians,1,2
13/01/2023,Paulistano,76,66,Rio Claro,1,2
13/01/2023,Cerrado,73,83,UNIFACISA,1,2
14/01/2023,Pato Basquete,69,84,São Paulo,1,2
16/01/2023,Pinheiros,95,65,Cerrado,2,2
16/01/2023,Bauru Basket,72,70,BRB/Brasília,2,2
16/01/2023,Fortaleza B. C.,71,90,Oscar São José Basketball,2,2
17/01/2023,União Corinthians,72,74,Caxias do Sul Basquete,2,2
17/01/2023,Pato Basquete,75,87,Paulistano,2,2
17/01/2023,Corinthians,73,85,São Paulo,2,2
18/01/2023,Pinheiros,94,83,BRB/Brasília,2,2
18/01/2023,Bauru Basket,97,73,Cerrado,2,2
18/01/2023,UNIFACISA,79,88,Oscar São José Basketball,2,2
19/01/2023,Flamengo,90,64,Corinthians,2,2
19/01/2023,Sesi Franca,95,73,Rio Claro,2,2
30/01/2023,Pinheiros,79,89,São Paulo,2,2
30/01/2023,Oscar São José Basketball,89,96,123 Minas,2,2
30/01/2023,Cerrado,91,98,Caxias do Sul Basquete,3,2
31/01/2023,Paulistano,81,82,Corinthians,2,2
31/01/2023,Fortaleza B. C.,64,99,Flamengo,2,2
31/01/2023,Sesi Franca,88,82,Pato Basquete,2,2
01/02/2023,BRB/Brasília,78,88,Caxias do Sul Basquete,2,2
02/02/2023,UNIFACISA,78,80,Flamengo,2,2
02/02/2023,Rio Claro,100,93,Pato Basquete,2,2
02/02/2023,Cerrado,99,107,União Corinthians,2,2
03/02/2023,Oscar São José Basketball,66,93,Bauru Basket,2,2
04/02/2023,São Paulo,85,70,Fortaleza B. C.,2,2
04/02/2023,BRB/Brasília,74,96,União Corinthians,2,2
06/02/2023,Paulistano,80,78,Fortaleza B. C.,3,2
06/02/2023,Oscar São José Basketball,94,92,Pinheiros,3,2
06/02/2023,Pato Basquete,88,80,Caxias do Sul Basquete,3,2
07/02/2023,Rio Claro,77,97,Corinthians,3,2
09/02/2023,Paulistano,85,68,UNIFACISA,3,2
09/02/2023,Sesi Franca,103,92,Corinthians,3,2
10/02/2023,Caxias do Sul Basquete,80,63,123 Minas,3,2
11/02/2023,Bauru Basket,80,70,Paulistano,3,2
12/02/2023,União Corinthians,78,82,123 Minas,4,2
12/02/2023,UNIFACISA,80,83,Sesi Franca,4,2
13/02/2023,Flamengo,66,54,Bauru Basket,4,2
14/02/2023,UNIFACISA,84,78,Rio Claro,4,2
14/02/2023,Pinheiros,67,74,Paulistano,4,2
14/02/2023,Fortaleza B. C.,65,102,Sesi Franca,4,2
14/02/2023,Caxias do Sul Basquete,79,76,Oscar São José Basketball,4,2
15/02/2023,123 Minas,99,70,Cerrado,4,2
15/02/2023,Corinthians,102,78,Pato Basquete,4,2
16/02/2023,Caxias do Sul Basquete,71,82,Flamengo,4,2
16/02/2023,União Corinthians,80,68,Oscar São José Basketball,4,2
16/02/2023,Fortaleza B. C.,75,99,Rio Claro,4,2
17/02/2023,123 Minas,110,79,BRB/Brasília,4,2
17/02/2023,São Paulo,79,99,UNIFACISA,3,2
18/02/2023,Sesi Franca,90,82,Bauru Basket,4,2
18/02/2023,União Corinthians,78,77,Flamengo,4,2
01/03/2023,Flamengo,79,78,123 Minas,5,2
01/03/2023,Sesi Franca,95,75,Pinheiros,5,2
02/03/2023,Bauru Basket,74,81,São Paulo,5,2
02/03/2023,Pato Basquete,82,87,Fortaleza B. C.,5,2
02/03/2023,Corinthians,66,68,UNIFACISA,5,2
02/03/2023,BRB/Brasília,86,65,Cerrado,5,2
03/03/2023,Rio Claro,82,99,Pinheiros,5,2
04/03/2023,Corinthians,84,85,Fortaleza B. C.,5,2
04/03/2023,São Paulo,70,64,Caxias do Sul Basquete,5,2
04/03/2023,BRB/Brasília,94,100,Oscar São José Basketball,5,2
04/03/2023,Pato Basquete,82,71,UNIFACISA,5,2
06/03/2023,Paulistano,83,58,Caxias do Sul Basquete,6,2
06/03/2023,Rio Claro,84,69,Bauru Basket,6,2
06/03/2023,Cerrado,64,96,Oscar São José Basketball,6,2
07/03/2023,São Paulo,99,76,União Corinthians,6,2
09/03/2023,Pinheiros,76,69,Pato Basquete,6,2
09/03/2023,Paulistano,82,80,União Corinthians,6,2
09/03/2023,Bauru Basket,75,63,Corinthians,6,2
10/03/2023,São Paulo,88,72,BRB/Brasília,6,2
10/03/2023,UNIFACISA,80,69,Fortaleza B. C.,6,2
11/03/2023,Caxias do Sul Basquete,76,53,Rio Claro,6,2
11/03/2023,Pinheiros,78,69,Corinthians,6,2
11/03/2023,Bauru Basket,74,55,Pato Basquete,6,2
13/03/2023,Paulistano,91,77,Cerrado,7,2
13/03/2023,União Corinthians,95,83,Rio Claro,7,2
14/03/2023,123 Minas,87,76,São Paulo,7,2
21/03/2023,Cerrado,70,102,Flamengo,7,2
21/03/2023,Sesi Franca,94,90,123 Minas,7,2
22/03/2023,UNIFACISA,69,80,Pinheiros,7,2
22/03/2023,Pato Basquete,66,68,União Corinthians,7,2
22/03/2023,Fortaleza B. C.,79,77,Bauru Basket,7,2
23/03/2023,BRB/Brasília,75,109,Flamengo,7,2
23/03/2023,Oscar São José Basketball,71,77,Paulistano,7,2
23/03/2023,Rio Claro,79,97,123 Minas,7,2
24/03/2023,UNIFACISA,71,81,Bauru Basket,7,2
24/03/2023,Fortaleza B. C.,78,92,Pinheiros,7,2
24/03/2023,Corinthians,82,78,União Corinthians,7,2
25/03/2023,Caxias do Sul Basquete,76,89,Sesi Franca,7,2
27/03/2023,União Corinthians,83,86,Sesi Franca,8,2
27/03/2023,Flamengo,96,68,Oscar São José Basketball,8,2
28/03/2023,123 Minas,88,86,Corinthians,8,2
28/03/2023,Cerrado,109,84,Rio Claro,8,2
29/03/2023,Bauru Basket,82,71,Pinheiros,8,2
30/03/2023,Oscar São José Basketball,97,84,São Paulo,8,2
30/03/2023,BRB/Brasília,74,92,Rio Claro,8,2
30/03/2023,Caxias do Sul Basquete,55,58,UNIFACISA,8,2
31/03/2023,123 Minas,82,90,Pato Basquete,8,2
01/04/2023,Flamengo,79,70,São Paulo,8,2
01/04/2023,Sesi Franca,95,75,Oscar São José Basketball,8,2
01/04/2023,União Corinthians,82,85,UNIFACISA,8,2
03/04/2023,123 Minas,105,70,Paulistano,9,2
03/04/2023,Corinthians,75,76,Caxias do Sul Basquete,9,2
04/04/2023,BRB/Brasília,72,87,Sesi Franca,9,2
05/04/2023,Pinheiros,89,82,Caxias do Sul Basquete,9,2
05/04/2023,Flamengo,83,70,Paulistano,9,2
06/04/2023,UNIFACISA,79,69,123 Minas,9,2
06/04/2023,Cerrado,68,106,Sesi Franca,9,2
07/04/2023,Pato Basquete,91,64,BRB/Brasília,9,2
08/04/2023,Pinheiros,94,70,União Corinthians,9,2
08/04/2023,Fortaleza B. C.,85,94,123 Minas,9,2
08/04/2023,Rio Claro,53,100,Flamengo,9,2
08/04/2023,Bauru Basket,89,69,Caxias do Sul Basquete,9,2
10/04/2023,Bauru Basket,81,61,União Corinthians,10,2
10/04/2023,Pato Basquete,98,91,Cerrado,10,2
10/04/2023,Sesi Franca,83,70,Flamengo,10,2
11/04/2023,Paulistano,99,57,São Paulo,10,2
12/04/2023,Caxias do Sul Basquete,66,77,Fortaleza B. C.,10,2
12/04/2023,Rio Claro,80,92,Oscar São José Basketball,10,2
13/04/2023,Paulistano,113,71,BRB/Brasília,10,2
13/04/2023,Corinthians,78,66,Cerrado,10,2
14/04/2023,União Corinthians,91,75,Fortaleza B. C.,10,2
15/04/2023,Corinthians,90,73,BRB/Brasília,10,2
15/04/2023,São Paulo,95,64,Cerrado,10,2
17/04/2023,Oscar São José Basketball,77,95,Bauru Basket,1,3
18/04/2023,Pato Basquete,82,70,Paulistano,1,3
18/04/2023,Caxias do Sul Basquete,59,73,Pinheiros,1,3
19/04/2023,UNIFACISA,95,77,Corinthians,1,3
20/04/2023,Bauru Basket,79,83,Oscar São José Basketball,2,3
21/04/2023,Paulistano,90,57,Pato Basquete,2,3
21/04/2023,Bauru Basket,71,66,Oscar São José Basketball,3,3
22/04/2023,Pinheiros,78,60,Caxias do Sul Basquete,2,3
22/04/2023,Corinthians,70,81,UNIFACISA,2,3
23/04/2023,Paulistano,92,78,Pato Basquete,3,3
27/04/2023,Flamengo,90,58,Bauru Basket,1,4
27/04/2023,123 Minas,85,82,Paulistano,1,4
28/04/2023,São Paulo,92,77,Pinheiros,1,4
29/04/2023,Sesi Franca,91,100,UNIFACISA,1,4
30/04/2023,Paulistano,80,76,123 Minas,2,4
01/05/2023,Pinheiros,115,107,São Paulo,2,4
01/05/2023,Bauru Basket,76,85,Flamengo,2,4
02/05/2023,UNIFACISA,73,86,Sesi Franca,2,4
02/05/2023,Paulistano,68,77,123 Minas,3,4
03/05/2023,Bauru Basket,91,80,Flamengo,3,4
03/05/2023,Pinheiros,60,77,São Paulo,3,4
04/05/2023,UNIFACISA,92,90,Sesi Franca,3,4
06/05/2023,São Paulo,85,73,Pinheiros,4,4
06/05/2023,Flamengo,86,84,Bauru Basket,4,4
07/05/2023,123 Minas,68,83,Paulistano,4,4
07/05/2023,Sesi Franca,100,78,UNIFACISA,4,4
09/05/2023,123 Minas,71,67,Paulistano,5,4
09/05/2023,Sesi Franca,83,74,UNIFACISA,5,4
12/05/2023,Flamengo,72,80,São Paulo,1,5
13/05/2023,Sesi Franca,112,98,123 Minas,1,5
15/05/2023,São Paulo,96,79,Flamengo,2,5
16/05/2023,123 Minas,103,89,Sesi Franca,2,5
17/05/2023,São Paulo,72,69,Flamengo,3,5
18/05/2023,123 Minas,91,95,Sesi Franca,3,5
21/05/2023,Sesi Franca,90,93,123 Minas,4,5
23/05/2023,Sesi Franca,93,79,123 Minas,5,5
27/05/2023,Sesi Franca,88,98,São Paulo,1,6
31/05/2023,São Paulo,80,88,Sesi Franca,2,6
03/06/2023,São Paulo,92,94,Sesi Franca,3,6
08/06/2023,Sesi Franca,81,86,São Paulo,4,6
10/06/2023,Sesi Franca,92,68,São Paulo,5,6
